,area,demand,demand_met,energy_purchased,energy_sold,panel_area,pct_dem_met,population,reward_risk,storage,total_prod,wind_mills
0,16700.0,0.633994444444,0.633994444444,626967.96122,2705843.34711,700.0,0.809553831697,50000.0,1.2296429735,2100.0,16603.3478362,15.0
0,16700.0,0.636291666667,0.636291666667,615002.462376,2701189.83428,700.0,0.819601830397,50000.0,1.22878589288,2200.0,16599.5589605,15.0
0,16700.0,0.640577777778,0.640577777778,606610.918764,2708968.5048,700.0,0.821629001735,50000.0,1.2282726695,2300.0,16632.5287969,15.0
0,16700.0,0.644466666667,0.644466666667,595199.888159,2707688.66998,700.0,0.818119524915,50000.0,1.22847652761,2400.0,16638.8864726,15.0
0,16800.0,0.57195,0.57195,834193.498914,2830544.23111,800.0,0.834706598624,50000.0,1.26011296256,0.0,17055.6824498,15.0
0,16800.0,0.575233333333,0.575233333333,824458.534806,2821628.13408,800.0,0.809307388007,50000.0,1.26020441781,100.0,17023.4390635,15.0
0,16800.0,0.579313888889,0.579313888889,809647.709359,2825424.70976,800.0,0.808159400417,50000.0,1.25917743953,200.0,17028.8446013,15.0
0,16800.0,0.582433333333,0.582433333333,798082.132357,2826471.81815,800.0,0.810352611088,50000.0,1.2554285575,300.0,17031.3788421,15.0
0,16800.0,0.586763888889,0.586763888889,780337.872963,2815229.3389,800.0,0.838496246308,50000.0,1.26221610502,400.0,17001.7619263,15.0
0,16800.0,0.590458333333,0.590458333333,766687.105024,2824847.11959,800.0,0.832108517091,50000.0,1.25986848976,500.0,17035.8199554,15.0
0,16800.0,0.595269444444,0.595269444444,752272.317218,2822948.01064,800.0,0.825548382738,50000.0,1.26079029855,600.0,17031.7596689,15.0
0,16800.0,0.597686111111,0.597686111111,741815.056487,2816265.38966,800.0,0.839610462012,50000.0,1.25820469227,700.0,17016.5506898,15.0
0,16800.0,0.602797222222,0.602797222222,726493.218363,2821599.70419,800.0,0.827960435822,50000.0,1.25908199065,800.0,17027.9004308,15.0
0,16800.0,0.606016666667,0.606016666667,713609.750857,2819333.79845,800.0,0.798095400042,50000.0,1.25842760169,900.0,17023.1001441,15.0
0,16800.0,0.608513888889,0.608513888889,700843.81587,2819068.01674,800.0,0.815805598389,50000.0,1.25454256359,1000.0,17030.3884731,15.0
0,16800.0,0.613933333333,0.613933333333,686507.725565,2824418.64361,800.0,0.844782504472,50000.0,1.25777270178,1100.0,17046.45777,15.0
0,16800.0,0.618566666667,0.618566666667,674235.583464,2803188.98904,800.0,0.813958850377,50000.0,1.2616401514,1200.0,16990.5633304,15.0
0,16800.0,0.622788888889,0.622788888889,661106.677526,2812437.0211,800.0,0.82490781362,50000.0,1.25744013464,1300.0,17030.5271174,15.0
0,16800.0,0.626380555556,0.626380555556,649862.600696,2810308.87063,800.0,0.800417085634,50000.0,1.25998089709,1400.0,17028.1813363,15.0
0,16800.0,0.629041666667,0.629041666667,640699.336887,2795586.6426,800.0,0.823515097441,50000.0,1.26122329026,1500.0,16994.4475744,15.0
0,16800.0,0.633613888889,0.633613888889,625734.925894,2797498.96942,800.0,0.8076686219,50000.0,1.25935082901,1600.0,17016.8828307,15.0
0,16800.0,0.637383333333,0.637383333333,614191.859427,2797509.36578,800.0,0.792007594448,50000.0,1.26521747917,1700.0,17016.9772314,15.0
0,16800.0,0.640508333333,0.640508333333,608484.491684,2811318.33253,800.0,0.841502266083,50000.0,1.25483158131,1800.0,17052.7711954,15.0
0,16800.0,0.644688888889,0.644688888889,594130.371234,2812517.82699,800.0,0.830859065771,50000.0,1.25558820472,1900.0,17067.2389115,15.0
0,16800.0,0.646544444444,0.646544444444,587475.511562,2786571.64042,800.0,0.816117544023,50000.0,1.25942780089,2000.0,16996.8559888,15.0
0,16800.0,0.651172222222,0.651172222222,576366.566791,2790251.31019,800.0,0.833822550475,50000.0,1.2597836661,2100.0,17017.4699264,15.0
0,16800.0,0.655325,0.655325,564657.534114,2794599.50606,800.0,0.835282857251,50000.0,1.25788993055,2200.0,17042.3259248,15.0
0,16800.0,0.660161111111,0.660161111111,551278.335472,2784826.93041,800.0,0.81985332871,50000.0,1.25988257449,2300.0,17028.0981836,15.0
0,16800.0,0.663647222222,0.663647222222,542333.657601,2779323.19974,800.0,0.832846993344,50000.0,1.26177734477,2400.0,17018.455091,15.0
0,16900.0,0.588944444444,0.588944444444,775577.14793,2914628.40451,900.0,0.826344966643,50000.0,1.28803972985,0.0,17454.5974929,15.0
0,16900.0,0.593508333333,0.593508333333,760149.069596,2914521.36512,900.0,0.848267480598,50000.0,1.29169264324,100.0,17458.4901773,15.0
0,16900.0,0.596286111111,0.596286111111,748229.89511,2908327.0437,900.0,0.840746069771,50000.0,1.29242475319,200.0,17436.2922401,15.0
0,16900.0,0.600797222222,0.600797222222,734986.824037,2907629.85811,900.0,0.84147956815,50000.0,1.28988574927,300.0,17432.8383211,15.0
0,16900.0,0.606372222222,0.606372222222,717741.99186,2921620.55286,900.0,0.840163822838,50000.0,1.28747119846,400.0,17487.0049122,15.0
0,16900.0,0.609197222222,0.609197222222,706096.486,2910391.39695,900.0,0.844270116614,50000.0,1.29091827537,500.0,17444.4987435,15.0
0,16900.0,0.613888888889,0.613888888889,691124.123062,2921150.00293,900.0,0.846481664027,50000.0,1.28786804484,600.0,17476.3077938,15.0
0,16900.0,0.615938888889,0.615938888889,681997.756601,2909866.54857,900.0,0.822498716045,50000.0,1.29025414636,700.0,17441.8019271,15.0
0,16900.0,0.622705555556,0.622705555556,663181.913748,2905902.33102,900.0,0.839268991417,50000.0,1.29201805647,800.0,17450.20358,15.0
0,16900.0,0.626311111111,0.626311111111,651616.984231,2917937.87569,900.0,0.859004279075,50000.0,1.28995189478,900.0,17487.2007712,15.0
0,16900.0,0.628566666667,0.628566666667,644043.884018,2912792.75931,900.0,0.839504562055,50000.0,1.29079889825,1000.0,17469.4466819,15.0
0,16900.0,0.631138888889,0.631138888889,633863.350665,2904358.23359,900.0,0.842662325087,50000.0,1.28939585459,1100.0,17440.9727988,15.0
0,16900.0,0.636783333333,0.636783333333,618718.191756,2899645.16376,900.0,0.842733467837,50000.0,1.29212648876,1200.0,17434.7441252,15.0
0,16900.0,0.641030555556,0.641030555556,608778.686148,2889813.31854,900.0,0.826543798318,50000.0,1.29079187002,1300.0,17420.9198474,15.0
0,16900.0,0.645363888889,0.645363888889,594507.682718,2910326.92595,900.0,0.84742559587,50000.0,1.29025042617,1400.0,17481.2388772,15.0
0,16900.0,0.648038888889,0.648038888889,584644.345893,2902546.17006,900.0,0.848770211323,50000.0,1.2881007047,1500.0,17467.0970439,15.0
0,16900.0,0.6521,0.6521,575627.969046,2893517.10344,900.0,0.855452202019,50000.0,1.28983671897,1600.0,17446.0757061,15.0
0,16900.0,0.655972222222,0.655972222222,564795.775863,2892676.99771,900.0,0.844866158719,50000.0,1.28941413734,1700.0,17447.9842148,15.0
0,16900.0,0.65785,0.65785,555422.135727,2880598.71787,900.0,0.819776343249,50000.0,1.28882880435,1800.0,17412.6094673,15.0
0,16900.0,0.664044444444,0.664044444444,543779.426725,2902495.71304,900.0,0.838193930128,50000.0,1.28998171951,1900.0,17495.2676487,15.0
0,16900.0,0.667163888889,0.667163888889,532972.281767,2895420.08912,900.0,0.84735616724,50000.0,1.28641598759,2000.0,17484.323149,15.0
0,16900.0,0.671863888889,0.671863888889,522271.834079,2878443.18669,900.0,0.832194433245,50000.0,1.28830986667,2100.0,17444.7954226,15.0
0,16900.0,0.675505555556,0.675505555556,513481.475756,2888562.17334,900.0,0.848228872143,50000.0,1.2901354858,2200.0,17479.9184654,15.0
0,16900.0,0.678263888889,0.678263888889,505282.263839,2869185.5339,900.0,0.821903580327,50000.0,1.28948030196,2300.0,17431.4720579,15.0
0,16900.0,0.681388888889,0.681388888889,499859.414001,2859121.70265,900.0,0.819274295097,50000.0,1.28988685756,2400.0,17408.2990812,15.0
0,17000.0,0.607527777778,0.607527777778,715555.094955,3014265.11816,1000.0,0.859334088089,50000.0,1.32073093322,0.0,17898.0189454,15.0
0,17000.0,0.613069444444,0.613069444444,700099.849627,3018708.57887,1000.0,0.869207132342,50000.0,1.32515821293,100.0,17906.3316197,15.0
0,17000.0,0.615602777778,0.615602777778,687559.000159,3019310.79415,1000.0,0.845407554819,50000.0,1.32129783289,200.0,17908.534853,15.0
0,17000.0,0.618941666667,0.618941666667,675626.379721,3006820.02719,1000.0,0.839475535433,50000.0,1.3182660071,300.0,17872.8756345,15.0
0,17000.0,0.622563888889,0.622563888889,663848.652504,3004833.8982,1000.0,0.862762544972,50000.0,1.31619303632,400.0,17863.6667446,15.0
0,17000.0,0.627116666667,0.627116666667,651990.692442,3012006.63947,1000.0,0.846733985419,50000.0,1.31990813169,500.0,17892.346278,15.0
0,17000.0,0.632108333333,0.632108333333,636418.631378,3002396.6043,1000.0,0.858457943056,50000.0,1.32071301007,600.0,17868.3838386,15.0
0,17000.0,0.634886111111,0.634886111111,626528.076596,3014288.15533,1000.0,0.829458014839,50000.0,1.31968516558,700.0,17908.1378736,15.0
0,17000.0,0.639344444444,0.639344444444,614504.555658,3014902.54238,1000.0,0.850886799678,50000.0,1.31795533348,800.0,17903.8665702,15.0
0,17000.0,0.644852777778,0.644852777778,599287.84806,3015121.30911,1000.0,0.866008258194,50000.0,1.32054775748,900.0,17917.3104025,15.0
0,17000.0,0.6487,0.6487,589038.881744,3006142.98642,1000.0,0.857265079827,50000.0,1.32005706474,1000.0,17897.0222878,15.0
0,17000.0,0.652077777778,0.652077777778,578826.590591,3004193.39816,1000.0,0.868091546417,50000.0,1.31961527418,1100.0,17893.6607461,15.0
0,17000.0,0.655666666667,0.655666666667,568889.431573,3002513.63513,1000.0,0.852016554395,50000.0,1.31812085681,1200.0,17886.5206093,15.0
0,17000.0,0.659355555556,0.659355555556,558479.752286,2991867.19342,1000.0,0.868274443956,50000.0,1.32125514627,1300.0,17860.3490273,15.0
0,17000.0,0.663419444444,0.663419444444,547360.311231,3001854.50546,1000.0,0.84103818942,50000.0,1.31836545766,1400.0,17895.8630622,15.0
0,17000.0,0.666425,0.666425,536501.472797,2985946.84072,1000.0,0.868329661302,50000.0,1.31912836638,1500.0,17854.8311145,15.0
0,17000.0,0.671841666667,0.671841666667,525808.411542,2987543.4199,1000.0,0.870255485337,50000.0,1.32003855905,1600.0,17876.4761906,15.0
0,17000.0,0.676158333333,0.676158333333,512749.977134,2989367.45769,1000.0,0.862694532469,50000.0,1.32173304657,1700.0,17890.7263316,15.0
0,17000.0,0.679333333333,0.679333333333,504324.838873,2991158.88164,1000.0,0.855885709175,50000.0,1.31869415037,1800.0,17894.0424253,15.0
0,17000.0,0.682694444444,0.682694444444,497160.992095,2999775.36561,1000.0,0.849345313387,50000.0,1.31633718819,1900.0,17924.1068235,15.0
0,17000.0,0.686525,0.686525,488085.592245,2995778.30337,1000.0,0.842632091374,50000.0,1.31683207946,2000.0,17924.6662174,15.0
0,17000.0,0.689994444444,0.689994444444,476873.336924,2984446.15637,1000.0,0.864615225133,50000.0,1.32057758008,2100.0,17903.8846315,15.0
0,17000.0,0.693913888889,0.693913888889,469433.270863,2986980.64024,1000.0,0.862734896552,50000.0,1.31744011861,2200.0,17914.4811567,15.0
0,17000.0,0.699022222222,0.699022222222,460799.152637,2975237.10547,1000.0,0.850721777961,50000.0,1.32245746248,2300.0,17897.1210002,15.0
0,17000.0,0.701344444444,0.701344444444,453093.841293,2964138.35369,1000.0,0.830668255565,50000.0,1.32034533777,2400.0,17871.9699823,15.0
0,17100.0,0.625380555556,0.625380555556,661600.281045,3112851.7521,1100.0,0.854878240469,50000.0,1.3481583488,0.0,18318.944876,15.0
0,17100.0,0.629355555556,0.629355555556,649245.618781,3114636.22622,1100.0,0.874735103673,50000.0,1.35005778096,100.0,18326.8737023,15.0
0,17100.0,0.634433333333,0.634433333333,634258.884634,3114885.47353,1100.0,0.867933770378,50000.0,1.35129918324,200.0,18333.9585577,15.0
0,17100.0,0.638141666667,0.638141666667,620400.348778,3109076.02614,1100.0,0.860066186425,50000.0,1.35313874258,300.0,18323.8488631,15.0
0,17100.0,0.642522222222,0.642522222222,610552.422112,3106469.70697,1100.0,0.863436014689,50000.0,1.35225304475,400.0,18313.2122918,15.0
0,17100.0,0.646855555556,0.646855555556,597678.643104,3115099.69268,1100.0,0.871751313631,50000.0,1.34920245231,500.0,18338.8065222,15.0
0,17100.0,0.649716666667,0.649716666667,587286.835213,3110330.86744,1100.0,0.860737973002,50000.0,1.34889483013,600.0,18323.0624394,15.0
0,17100.0,0.655308333333,0.655308333333,573332.433575,3098973.53915,1100.0,0.86740944097,50000.0,1.35178152633,700.0,18298.0396263,15.0
0,17100.0,0.658077777778,0.658077777778,562969.440388,3091808.50947,1100.0,0.878146835105,50000.0,1.35084943207,800.0,18275.9487573,15.0
0,17100.0,0.663225,0.663225,550851.590694,3110448.67033,1100.0,0.882300268328,50000.0,1.3519122044,900.0,18327.2791848,15.0
0,17100.0,0.667538888889,0.667538888889,538207.402005,3116003.32665,1100.0,0.851949891349,50000.0,1.34974707898,1000.0,18358.9241028,15.0
0,17100.0,0.673105555556,0.673105555556,526767.977956,3109308.66367,1100.0,0.862272989712,50000.0,1.35236567127,1100.0,18349.74696,15.0
0,17100.0,0.675191666667,0.675191666667,516427.516552,3090340.47305,1100.0,0.858273389,50000.0,1.35386267373,1200.0,18293.6999952,15.0
0,17100.0,0.678761111111,0.678761111111,508180.469767,3101036.1614,1100.0,0.858896827675,50000.0,1.35236269468,1300.0,18328.3820352,15.0
0,17100.0,0.683030555556,0.683030555556,497398.883988,3097385.99591,1100.0,0.882873691528,50000.0,1.35261589954,1400.0,18320.743472,15.0
0,17100.0,0.687436111111,0.687436111111,488707.325302,3098310.24559,1100.0,0.8670856769,50000.0,1.35119288954,1500.0,18338.4765213,15.0
0,17100.0,0.690141666667,0.690141666667,479890.634158,3083520.28441,1100.0,0.877785729136,50000.0,1.35006984704,1600.0,18291.2041413,15.0
0,17100.0,0.693780555556,0.693780555556,470044.64322,3075932.5237,1100.0,0.874003750295,50000.0,1.35282254065,1700.0,18279.834238,15.0
0,17100.0,0.698533333333,0.698533333333,460240.619995,3088197.20767,1100.0,0.845456604336,50000.0,1.34722932494,1800.0,18324.7396424,15.0
0,17100.0,0.702669444444,0.702669444444,451017.07153,3081901.6018,1100.0,0.865798350031,50000.0,1.35116169294,1900.0,18309.9916005,15.0
0,17100.0,0.706469444444,0.706469444444,440450.981328,3075258.7776,1100.0,0.848106027494,50000.0,1.35203865344,2000.0,18306.7771823,15.0
0,17100.0,0.709402777778,0.709402777778,436495.292047,3079533.6472,1100.0,0.854868963022,50000.0,1.35195313291,2100.0,18315.9179415,15.0
0,17100.0,0.713872222222,0.713872222222,426539.733384,3078513.83062,1100.0,0.872777643496,50000.0,1.34966126482,2200.0,18328.612924,15.0
0,17100.0,0.717033333333,0.717033333333,418227.325696,3070232.38221,1100.0,0.857747931953,50000.0,1.35174315422,2300.0,18312.8286252,15.0
0,17100.0,0.719447222222,0.719447222222,412523.312642,3066588.19355,1100.0,0.879531154038,50000.0,1.35114851815,2400.0,18312.9115123,15.0
0,17200.0,0.644688888889,0.644688888889,607030.331672,3217622.2179,1200.0,0.867111378099,50000.0,1.37474323253,0.0,18763.0408711,15.0
0,17200.0,0.647522222222,0.647522222222,596393.977547,3217990.88315,1200.0,0.88283446406,50000.0,1.37819079004,100.0,18763.5163659,15.0
0,17200.0,0.654530555556,0.654530555556,579735.588032,3213141.46941,1200.0,0.866262959656,50000.0,1.38076437487,200.0,18752.9339039,15.0
0,17200.0,0.656902777778,0.656902777778,572228.865302,3205449.50723,1200.0,0.891494202449,50000.0,1.38124269721,300.0,18724.9066359,15.0
0,17200.0,0.661222222222,0.661222222222,561223.807853,3217536.92242,1200.0,0.863411262431,50000.0,1.37707770531,400.0,18762.915354,15.0
0,17200.0,0.665438888889,0.665438888889,547816.17361,3210781.47551,1200.0,0.869893576667,50000.0,1.38238431794,500.0,18744.1011785,15.0
0,17200.0,0.670594444444,0.670594444444,537799.686819,3208111.82363,1200.0,0.86709989676,50000.0,1.3844630423,600.0,18745.3037308,15.0
0,17200.0,0.673544444444,0.673544444444,526255.808176,3212131.95887,1200.0,0.862021686581,50000.0,1.37646080738,700.0,18752.8961345,15.0
0,17200.0,0.6794,0.6794,509128.447632,3217378.02602,1200.0,0.865376610093,50000.0,1.38184114344,800.0,18783.98562,15.0
0,17200.0,0.681177777778,0.681177777778,504609.351817,3208830.1157,1200.0,0.882830414493,50000.0,1.37873156636,900.0,18759.9394955,15.0
0,17200.0,0.68605,0.68605,493968.012274,3205407.81334,1200.0,0.876490093573,50000.0,1.380743379,1000.0,18750.1102731,15.0
0,17200.0,0.690127777778,0.690127777778,482631.355295,3197066.59849,1200.0,0.872742557069,50000.0,1.3808499836,1100.0,18725.8455742,15.0
0,17200.0,0.695338888889,0.695338888889,470337.833059,3213161.70843,1200.0,0.881836971285,50000.0,1.37681401379,1200.0,18790.4862876,15.0
0,17200.0,0.698141666667,0.698141666667,462955.471672,3180249.04623,1200.0,0.863673236023,50000.0,1.38346704306,1300.0,18699.2200435,15.0
0,17200.0,0.701225,0.701225,456195.812291,3183404.93937,1200.0,0.871480836629,50000.0,1.38123864397,1400.0,18706.9924847,15.0
0,17200.0,0.705330555556,0.705330555556,446958.191127,3196778.40971,1200.0,0.877707743056,50000.0,1.38097305477,1500.0,18750.8000972,15.0
0,17200.0,0.710161111111,0.710161111111,435987.51066,3200672.78699,1200.0,0.874397030601,50000.0,1.37738372936,1600.0,18770.0934367,15.0
0,17200.0,0.714036111111,0.714036111111,427653.33142,3185039.50792,1200.0,0.875963382355,50000.0,1.38181006318,1700.0,18732.3426701,15.0
0,17200.0,0.717641666667,0.717641666667,417084.227776,3182618.56926,1200.0,0.889387169067,50000.0,1.38134369498,1800.0,18733.3870152,15.0
0,17200.0,0.721272222222,0.721272222222,410431.338885,3157406.47059,1200.0,0.865287468826,50000.0,1.38471554525,1900.0,18674.2251559,15.0
0,17200.0,0.724191666667,0.724191666667,404925.610097,3172146.60392,1200.0,0.887688910937,50000.0,1.3814810928,2000.0,18708.6662994,15.0
0,17200.0,0.72875,0.72875,392923.834684,3183036.86639,1200.0,0.870401721268,50000.0,1.38074034705,2100.0,18760.5858611,15.0
0,17200.0,0.732466666667,0.732466666667,386171.807335,3178111.73526,1200.0,0.864294527203,50000.0,1.38097295676,2200.0,18752.1297432,15.0
0,17200.0,0.735675,0.735675,377973.151535,3170287.00242,1200.0,0.881694299798,50000.0,1.38354653225,2300.0,18736.6293333,15.0
0,17200.0,0.739155555556,0.739155555556,371159.756054,3172970.20275,1200.0,0.867103272016,50000.0,1.38050739779,2400.0,18750.2130332,15.0
0,17300.0,0.663925,0.663925,558509.74012,3316630.89134,1300.0,0.890861596636,50000.0,1.41340105704,0.0,19166.9813938,15.0
0,17300.0,0.666977777778,0.666977777778,547487.576557,3313068.4258,1300.0,0.882454462535,50000.0,1.40941772385,100.0,19165.2627583,15.0
0,17300.0,0.671505555556,0.671505555556,536854.229576,3307659.39094,1300.0,0.903282680673,50000.0,1.41198431542,200.0,19146.1537184,15.0
0,17300.0,0.675711111111,0.675711111111,523920.78446,3308404.48536,1300.0,0.898672596482,50000.0,1.41434873306,300.0,19151.5461293,15.0
0,17300.0,0.680963888889,0.680963888889,512189.255344,3327539.45025,1300.0,0.875642533465,50000.0,1.40851098519,400.0,19209.195955,15.0
0,17300.0,0.685216666667,0.685216666667,500473.003541,3324789.05531,1300.0,0.891362200506,50000.0,1.40934580272,500.0,19208.7931498,15.0
0,17300.0,0.689572222222,0.689572222222,489656.15343,3305307.94585,1300.0,0.898841129162,50000.0,1.41295006386,600.0,19148.7425681,15.0
0,17300.0,0.692888888889,0.692888888889,482639.439426,3312419.93624,1300.0,0.898181813639,50000.0,1.41040851995,700.0,19174.9729194,15.0
0,17300.0,0.697480555556,0.697480555556,468899.916468,3310969.39313,1300.0,0.902574361138,50000.0,1.41133296297,800.0,19175.6108235,15.0
0,17300.0,0.701422222222,0.701422222222,460935.512814,3308018.00935,1300.0,0.89278075905,50000.0,1.4116501171,900.0,19167.058269,15.0
0,17300.0,0.7043,0.7043,451845.067855,3307003.82477,1300.0,0.883819636324,50000.0,1.41190946805,1000.0,19166.5909968,15.0
0,17300.0,0.708075,0.708075,442377.980487,3310806.58573,1300.0,0.884682518622,50000.0,1.4088611956,1100.0,19181.493501,15.0
0,17300.0,0.712630555556,0.712630555556,432499.800446,3315996.6023,1300.0,0.902946301759,50000.0,1.41005796648,1200.0,19205.2643389,15.0
0,17300.0,0.716505555556,0.716505555556,423023.001792,3298727.60185,1300.0,0.88531995382,50000.0,1.4101113071,1300.0,19159.551087,15.0
0,17300.0,0.721575,0.721575,412753.026871,3295113.77934,1300.0,0.883953389241,50000.0,1.41466329625,1400.0,19161.2297765,15.0
0,17300.0,0.724116666667,0.724116666667,405374.809557,3301885.44207,1300.0,0.883550117589,50000.0,1.4062356723,1500.0,19176.7478498,15.0
0,17300.0,0.727644444444,0.727644444444,398552.845731,3305247.09346,1300.0,0.883313578118,50000.0,1.41169946925,1600.0,19190.8457132,15.0
0,17300.0,0.733641666667,0.733641666667,386873.774117,3285482.49066,1300.0,0.890840944021,50000.0,1.41276054884,1700.0,19150.9505314,15.0
0,17300.0,0.736966666667,0.736966666667,378925.501348,3286082.25828,1300.0,0.877642659776,50000.0,1.40921406504,1800.0,19157.0204288,15.0
0,17300.0,0.741255555556,0.741255555556,369900.872116,3299159.40453,1300.0,0.89240003243,50000.0,1.41255135799,1900.0,19202.58641,15.0
0,17300.0,0.743916666667,0.743916666667,365007.886349,3289074.66285,1300.0,0.900860789704,50000.0,1.40739525983,2000.0,19175.2266217,15.0
0,17300.0,0.747413888889,0.747413888889,356702.192361,3293232.16855,1300.0,0.899566852671,50000.0,1.40664047385,2100.0,19199.6025257,15.0
0,17300.0,0.750394444444,0.750394444444,351747.270235,3278249.92755,1300.0,0.898476139011,50000.0,1.40841658517,2200.0,19159.1762712,15.0
0,17300.0,0.754458333333,0.754458333333,342191.951731,3279372.71459,1300.0,0.886193824181,50000.0,1.40921249692,2300.0,19180.4925682,15.0
0,17300.0,0.757666666667,0.757666666667,337613.797606,3283975.5893,1300.0,0.868917686689,50000.0,1.40479963201,2400.0,19194.610613,15.0
0,17400.0,0.68365,0.68365,509477.759703,3435897.45464,1400.0,0.896485341452,50000.0,1.44161525531,0.0,19643.3357089,15.0
0,17400.0,0.686480555556,0.686480555556,500258.464523,3428375.16114,1400.0,0.911718309888,50000.0,1.43718385941,100.0,19622.4559502,15.0
0,17400.0,0.691194444444,0.691194444444,489181.58213,3429091.6682,1400.0,0.896790817797,50000.0,1.44084574356,200.0,19618.392526,15.0
0,17400.0,0.694680555556,0.694680555556,479721.611172,3420696.27135,1400.0,0.90908294724,50000.0,1.43944970231,300.0,19585.5876935,15.0
0,17400.0,0.698888888889,0.698888888889,470276.188392,3407895.35164,1400.0,0.893419409112,50000.0,1.44078647661,400.0,19555.1101077,15.0
0,17400.0,0.703755555556,0.703755555556,459686.051529,3428999.80908,1400.0,0.887608782846,50000.0,1.44125293908,500.0,19617.8774087,15.0
0,17400.0,0.706061111111,0.706061111111,450742.402848,3419169.6618,1400.0,0.89303535029,50000.0,1.43582535762,600.0,19598.4997156,15.0
0,17400.0,0.710916666667,0.710916666667,438468.573154,3416963.44707,1400.0,0.910189122089,50000.0,1.43858852945,700.0,19592.3292878,15.0
0,17400.0,0.717444444444,0.717444444444,426682.863348,3428133.21248,1400.0,0.895052577733,50000.0,1.43853871721,800.0,19635.7251901,15.0
0,17400.0,0.719988888889,0.719988888889,420178.467287,3420480.11165,1400.0,0.902052873485,50000.0,1.43881338179,900.0,19612.3330881,15.0
0,17400.0,0.724025,0.724025,410356.905172,3409939.6769,1400.0,0.886709445892,50000.0,1.4385460059,1000.0,19585.1253651,15.0
0,17400.0,0.72765,0.72765,402696.340374,3422341.27893,1400.0,0.896902280948,50000.0,1.43802697694,1100.0,19623.8787586,15.0
0,17400.0,0.731094444444,0.731094444444,394056.968104,3423929.18598,1400.0,0.911142299494,50000.0,1.4403461101,1200.0,19630.9270624,15.0
0,17400.0,0.736041666667,0.736041666667,384248.444875,3414641.34698,1400.0,0.909172222597,50000.0,1.43891757104,1300.0,19610.8141582,15.0
0,17400.0,0.739511111111,0.739511111111,376631.317761,3415023.93302,1400.0,0.884901732953,50000.0,1.43776745265,1400.0,19621.6782958,15.0
0,17400.0,0.743913888889,0.743913888889,367875.674909,3419974.62565,1400.0,0.900834853314,50000.0,1.43505503098,1500.0,19636.1516815,15.0
0,17400.0,0.747136111111,0.747136111111,360207.565238,3400852.69516,1400.0,0.887815599862,50000.0,1.44141516351,1600.0,19594.3715962,15.0
0,17400.0,0.750313888889,0.750313888889,352270.725929,3404394.92843,1400.0,0.888411064682,50000.0,1.44250981329,1700.0,19603.8363807,15.0
0,17400.0,0.754508333333,0.754508333333,345140.485903,3398832.73001,1400.0,0.901274736453,50000.0,1.4404443699,1800.0,19599.5561463,15.0
0,17400.0,0.75795,0.75795,338413.695454,3407544.57977,1400.0,0.894435233187,50000.0,1.43625137643,1900.0,19627.721872,15.0
0,17400.0,0.761836111111,0.761836111111,329988.43963,3404207.60532,1400.0,0.896793585659,50000.0,1.43792783893,2000.0,19631.4103613,15.0
0,17400.0,0.766419444444,0.766419444444,321898.960524,3402630.17098,1400.0,0.893006017243,50000.0,1.43910222913,2100.0,19640.7610758,15.0
0,17400.0,0.767458333333,0.767458333333,318646.917651,3386473.48177,1400.0,0.897980617073,50000.0,1.43912215373,2200.0,19586.945333,15.0
0,17400.0,0.772908333333,0.772908333333,308278.87231,3386106.22462,1400.0,0.901312499079,50000.0,1.4426315398,2300.0,19601.7243147,15.0
0,17400.0,0.776044444444,0.776044444444,303279.322137,3388172.66736,1400.0,0.907532231941,50000.0,1.43945508245,2400.0,19614.4518164,15.0
0,17500.0,0.701641666667,0.701641666667,468742.553714,3550144.20997,1500.0,0.918579313206,50000.0,1.46558047256,0.0,20074.5658098,15.0
0,17500.0,0.704947222222,0.704947222222,459402.336744,3538259.08901,1500.0,0.91149867728,50000.0,1.46679427696,100.0,20038.6922822,15.0
0,17500.0,0.709769444444,0.709769444444,448560.886379,3532053.84913,1500.0,0.899848363791,50000.0,1.47256017295,200.0,20020.5982726,15.0
0,17500.0,0.714127777778,0.714127777778,438782.968502,3545962.80155,1500.0,0.914675909754,50000.0,1.46510798901,300.0,20054.3264059,15.0
0,17500.0,0.717158333333,0.717158333333,430259.981011,3540784.56021,1500.0,0.920198965185,50000.0,1.46928228285,400.0,20049.144201,15.0
0,17500.0,0.721930555556,0.721930555556,418108.335917,3532244.72512,1500.0,0.90060198747,50000.0,1.47128809354,500.0,20034.3144056,15.0
0,17500.0,0.727030555556,0.727030555556,407379.470418,3535895.9129,1500.0,0.915008498701,50000.0,1.46892648687,600.0,20041.6631543,15.0
0,17500.0,0.730386111111,0.730386111111,399431.095991,3533054.69979,1500.0,0.903929577931,50000.0,1.4748532794,700.0,20031.4477896,15.0
0,17500.0,0.732658333333,0.732658333333,393884.458487,3532101.08058,1500.0,0.908497666239,50000.0,1.46533170616,800.0,20029.6811781,15.0
0,17500.0,0.738933333333,0.738933333333,381294.500066,3540451.89815,1500.0,0.908809630216,50000.0,1.47150316216,900.0,20064.5942158,15.0
0,17500.0,0.7421,0.7421,373947.938615,3532782.97261,1500.0,0.903343372787,50000.0,1.46988789236,1000.0,20037.4246111,15.0
0,17500.0,0.745602777778,0.745602777778,366248.967156,3524500.17182,1500.0,0.892926306195,50000.0,1.46634279568,1100.0,20026.6508357,15.0
