DMU,(I)Pannel,(I)Wind,(I)Battery
681,1965.9042399407,14.7442817995553,884.656907973316
682,1962.42637039178,14.7181977779383,981.213185195889
683,1952.67282233434,14.6450461675075,1073.97005228388
684,1947.56084828034,14.6067063621025,1168.5365089682
685,1941.17648252762,14.5588236189571,1261.76471364295
686,1937.39933618112,14.5304950213584,1356.17953532678
687,1927.7492893483,14.4581196701122,1445.81196701122
688,1923.34320638384,14.4250740478788,1538.67456510708
689,1918.38347914849,14.3878760936137,1630.62595727621
690,1912.14612251903,14.3410959188927,1720.93151026712
691,1904.80439714095,14.2860329785571,1809.5641772839
692,1898.30263283419,14.2372697462564,1898.30263283419
693,1892.1357627897,14.1910182209227,1986.74255092918
694,1886.66520806244,14.1499890604683,2075.33172886868
695,1883.88292013222,14.1291219009917,2166.46535815205
696,1878.43811419364,14.0882858564523,2254.12573703237
697,2100,15,100
698,2084.3509373473,14.8882209810521,198.509613080695
699,2075.12551163973,14.8223250831409,296.446501662819
700,2072.63407023567,14.804529073112,394.787441949652
701,2064.00656275776,14.7429040196983,491.430133989943
702,2058.67852572438,14.704846612317,588.193864492679
703,2050.94455392465,14.6496039566046,683.64818464155
704,2042.6609314829,14.5904352248779,778.15654532682
705,2038.76369472964,14.5625978194974,873.755869169847
706,2029.56871184592,14.496919370328,966.461291355202
707,2022.70927156989,14.4479233683564,1059.51438034613
708,2016.68848526418,14.404917751887,1152.39342015096
709,2010.17382251285,14.3583844465203,1244.39331869843
710,2004.23376496999,14.3159554640714,1336.15584331333
711,1999.33786952736,14.2809847823383,1428.09847823383
712,1992.64914478053,14.2332081770038,1518.20887221374
713,1982.0679567314,14.1576282623671,1604.53120306828
714,1977.0552307196,14.1218230765686,1694.61876918823
715,1971.62109136489,14.0830077954635,1783.84765409204
716,1966.6093850336,14.0472098930971,1872.96131907962
717,1959.83339286574,13.998809949041,1959.83339286574
718,1958.03740577729,13.9859814698378,2051.27728224287
719,1947.08256140441,13.90773258146,2132.51899582387
720,1945.10200894173,13.8935857781552,2222.97372450483
721,2200,15,100
722,2150.91794238548,14.6653496071737,195.537994762316
723,2144.06580476323,14.618630487022,292.372609740441
724,2138.94244147351,14.5836984645921,388.898625722457
725,2131.69914339568,14.5343123413342,484.477078044473
726,2122.44707336664,14.4712300456816,578.849201827265
727,2118.62318681776,14.4451580919393,674.107377623833
728,2111.09301177897,14.3938159894021,767.670186101444
729,2105.34890909285,14.3546516529058,861.279099174348
730,2099.40791464301,14.314144872566,954.27632483773
731,2089.83326975971,14.2488632029071,1044.91663487985
732,2081.8997455173,14.1947709921634,1135.58167937307
733,2074.8144189955,14.1464619476966,1226.0267021337
734,2070.49973825811,14.1170436699416,1317.59074252789
735,2063.96340836812,14.0724777843281,1407.24777843281
736,2054.74274555095,14.0096096287565,1494.35836040069
737,2048.03787496817,13.9638946020557,1582.57472156631
738,2041.70044249343,13.9206848351825,1670.4821802219
739,2033.78179301577,13.8666940432893,1756.44791214998
740,2030.57991809299,13.8448630779067,1845.9817437209
741,2023.36720896151,13.7956855156467,1931.39597219054
742,2016.68618574451,13.7501330846216,2016.68618574451
743,2012.98639494498,13.7249072382612,2104.48577653339
744,2004.54333809825,13.667340941579,2186.77455065263
745,2300,15,100
746,2221.14638934627,14.4857373218235,193.14316429098
747,2210.44596111718,14.4159519203294,288.319038406589
748,2204.54860399405,14.3774908956134,383.399757216356
749,2195.73486460942,14.3200099865832,477.33366621944
750,2185.66409811083,14.2543310746358,570.173242985433
751,2183.31677316942,14.2390224337136,664.487713573301
752,2173.59241619823,14.1756027143363,756.032144764603
753,2167.92359525991,14.1386321429994,848.317928579967
754,2157.52089599334,14.0707884521305,938.052563475367
755,2155.09095562553,14.0549410149491,1030.6956744296
756,2147.61931682696,14.006212935828,1120.49703486624
757,2140.27560856253,13.9583191862774,1209.72099614404
758,2131.81201566724,13.9031218413081,1297.62470518875
759,2124.98734799193,13.8586131390778,1385.86131390778
760,2117.56277962907,13.8101920410591,1473.08715104631
761,2111.97757084028,13.7737667663496,1561.02690018629
762,2102.41133431887,13.711378267297,1645.36539207564
763,2097.42507988612,13.6788592166486,1732.65550077549
764,2090.38242980925,13.6329288900603,1817.72385200804
765,2085.1451159902,13.5987724955883,1903.82814938236
766,2078.55982836011,13.5558249675659,1988.18766190967
767,2073.7307967607,13.5243312832219,2073.7307967607
768,2068.41938093031,13.4896916147629,2158.35065836206
769,2400,15,100
770,2279.97609820617,14.2498506137886,189.998008183847
771,2274.84650410724,14.2177906506702,284.355813013405
772,2264.91432088347,14.1557145055217,377.485720147246
773,2260.35727843449,14.1272329902156,470.907766340518
774,2250.86118683546,14.0678824177216,562.715296708864
775,2242.66620120545,14.0166637575341,654.11097535159
776,2235.08036285005,13.9692522678128,745.026787616683
777,2227.84054300258,13.9240033937661,835.440203625967
778,2219.2784140867,13.8704900880419,924.699339202794
779,2213.40526531848,13.8337829082405,1014.47741327097
780,2208.27537984245,13.8017211240153,1104.13768992123
781,2196.82734917333,13.7301709323333,1189.94814746889
782,2193.15184265857,13.707199016616,1279.33857488416
783,2183.24876936223,13.6453048085139,1364.53048085139
784,2178.67543988923,13.6167214993077,1452.45029325949
785,2170.08825834741,13.5630516146713,1537.14584966275
786,2165.00022486754,13.5312514054221,1623.75016865065
787,2154.29593247519,13.4643495779699,1705.48427987619
788,2149.48198520775,13.4342624075485,1791.23498767313
789,2142.75302658646,13.3922064161654,1874.90889826315
790,2139.56770868445,13.3722981792778,1961.27039962741
791,2129.43951480136,13.3089969675085,2040.7128683513
792,2123.21175934073,13.2700734958795,2123.21175934073
793,1500,16,2399.99999107524
794,1595.50940539254,15.9550940539254,1894.66741890364
795,1589.8204545002,15.898204545002,1987.27556812525
796,1584.49174956667,15.8449174956667,2079.64542130625
797,1581.71016182149,15.8171016182149,2174.85147250455
798,1577.64769807468,15.7764769807468,2267.86856598235
799,1574.08647826365,15.7408647826365,2361.12971739548
800,1700,16,1400
801,1695.51524622972,15.9577905527503,1496.04286432034
802,1687.38039126068,15.8812272118653,1588.12272118653
803,1682.64934211909,15.8366996905326,1682.64934211909
804,1678.12105343294,15.7940805028983,1776.83405657606
805,1669.83838700464,15.7161259953378,1866.28996194636
806,1664.87417208615,15.6694039725755,1958.67549657194
807,1658.01332026645,15.6048312495666,2048.13410150562
808,1656.05508568457,15.586400806443,2143.13011088591
809,1650.06615685268,15.5300344174369,2232.44244750656
810,1649.16371596061,15.5215408560998,2328.23112841498
811,1799.11479308467,15.992131494086,999.508218380373
812,1792.89088108878,15.9368078319003,1095.65553844314
813,1788.29537113861,15.8959588545654,1192.19691409241
814,1780.28857967653,15.8247873749025,1285.76397421083
815,1774.21380634096,15.7707893896974,1379.94407159853
816,1767.55960339712,15.7116409190855,1472.96633616426
817,1765.58079030242,15.6940514693549,1569.40514693549
818,1757.96534899092,15.626358657697,1660.30060738031
819,1752.23232038445,15.5753984034173,1752.23232038445
820,1745.14954503752,15.5124404003335,1842.10229753961
821,1738.97393014157,15.4575460457028,1932.19325571285
822,1734.0290803814,15.4135918256124,2023.03392711163
823,1725.28842241112,15.3358970880988,2108.68584961359
824,1720.47583352916,15.2931185202592,2198.38578728725
825,1720.71252389364,15.2952224346101,2294.28336519152
826,1897.06707768327,15.9753017068065,599.073814005243
827,1888.25313218432,15.9010790078679,695.672206594222
828,1883.64622699238,15.862284016778,793.114200838898
829,1876.42233044337,15.8014512037337,888.831630210018
830,1869.87416938465,15.7463087948181,984.144299676131
831,1863.74869397602,15.6947258440086,1079.01240177559
832,1859.12469574932,15.6557869115732,1174.18401836799
833,1853.25825579595,15.6063853119659,1268.01880659723
834,1844.28525417835,15.5308231930808,1358.94702939457
835,1839.05265489047,15.4867591990776,1451.88367491353
836,1834.23362601334,15.4461779032703,1544.61779032703
837,1827.87878026851,15.3926634127875,1635.47048760867
838,1820.61428143564,15.3314886857738,1724.79247714955
839,1815.68039622424,15.2899401787305,1815.68039622424
840,1809.57170208811,15.2384985438999,1904.81231798749
841,1804.02102419484,15.1917559932197,1993.91797411008
842,1797.28325742393,15.1350169046226,2081.0648243856
843,1792.62540830036,15.0957929120031,2170.02023110044
844,1788.32528999716,15.0595813894497,2258.93720841746
845,2000,16,100
846,2000,16,200
847,1984.8083819618,15.8784670556944,297.72125729427
848,1978.97484160965,15.8317987328772,395.794968321931
849,1972.61852178076,15.7809481742461,493.15463044519
850,1967.54265481688,15.7403412385351,590.262796445065
851,1959.52154108755,15.6761723287004,685.832539380644
852,1953.18371492458,15.6254697193967,781.273485969834
853,1945.96285361253,15.5677028289002,875.683284125637
854,1938.27508129146,15.5062006503317,969.13754064573
855,1931.4774904041,15.4518199232328,1062.31261972225
856,1929.06216531313,15.4324973225051,1157.43729918788
857,1921.31907290494,15.3705525832395,1248.85739738821
858,1914.71371197548,15.3177096958038,1340.29959838284
859,1907.79050163933,15.2623240131147,1430.8428762295
860,1903.26108294046,15.2260886635237,1522.60886635237
861,1894.95280269271,15.1596224215417,1610.7098822888
862,1892.6682287212,15.1413458297696,1703.40140584908
863,1883.84701909796,15.0707761527837,1789.65466814306
864,1877.97828681932,15.0238262945546,1877.97828681932
865,1872.13507938239,14.9770806350591,1965.74183335151
866,1864.51276181787,14.9161020945429,2050.96403799965
867,1859.65789630926,14.8772631704741,2138.60658075565
868,1856.60920421582,14.8528736337265,2227.93104505898
869,2100,16,100
870,2062.26398526899,15.7124875068113,196.406093835142
871,2055.88139589828,15.6638582544631,293.697342271183
872,2049.8763098837,15.6181052181615,390.452630454038
873,2043.96430700624,15.5730613867142,486.658168334818
874,2034.71470567706,15.50258823373,581.347058764874
875,2028.2690323109,15.4534783414164,676.089677436967
876,2021.63338444841,15.4029210243689,770.146051218443
877,2015.54940277777,15.3565668783068,863.806886904758
878,2007.66112697595,15.2964657293406,956.029108083785
879,2001.33029674764,15.248230832363,1048.31586972496
880,1995.7627081873,15.2058111099985,1140.43583324989
881,1990.53273373534,15.1659636856026,1232.23454945521
882,1982.1910651453,15.1024081153928,1321.46071009687
883,1972.95907187705,15.0320691190632,1409.25647991218
884,1968.3001971947,14.9965729310073,1499.65729310073
885,1961.84496917722,14.9473902413503,1588.16021314347
886,1955.64125321467,14.9001238340165,1676.26393132686
887,1949.11902425288,14.8504306609743,1763.4886409907
888,1943.05327980839,14.8042154652068,1850.52693315085
889,1934.57364792162,14.7396087460695,1934.57364792162
890,1929.54966393354,14.701330772827,2021.43298126371
891,1923.97311315777,14.6588427669163,2107.20864774422
892,1920.95888847234,14.6358772455035,2195.38158682553
893,2200,16,100
894,2128.51020386769,15.4800742099469,193.500927624336
895,2124.49411384042,15.4508662824758,289.703742796421
896,2111.85767819422,15.3589649323216,383.974123308041
897,2108.93497403263,15.3377089020555,479.303403189234
898,2099.72122722142,15.2706998343376,572.651243787661
899,2096.64892117023,15.248355790329,667.115565826893
900,2088.79872761257,15.1912634735459,759.563173677297
901,2078.15654550758,15.1138657855097,850.15495043492
902,2074.77143888231,15.089246828235,943.077926764685
903,2064.70253300666,15.0160184218667,1032.35126650333
904,2059.80918025767,14.980430401874,1123.53228014055
905,2050.86293424978,14.9153667945439,1211.87355205669
906,2045.82182041373,14.8787041484635,1301.88661299055
907,2036.87294980525,14.8136214531291,1388.77701123085
908,2031.83324069643,14.7769690232468,1477.69690232468
909,2023.90285132135,14.7192934641553,1563.9249305665
910,2020.50315176872,14.6945683764998,1653.13894235623
911,2011.72473681753,14.6307253586729,1737.39863634241
912,2005.81355766821,14.5877349648597,1823.46687060746
913,1999.01311486197,14.5382771989961,1908.14888236824
914,1991.08380744991,14.4806095087266,1991.08380744991
915,1985.35085658995,14.4389153206542,2075.59407734404
916,1980.74100848616,14.4053891526266,2160.80837289399
917,2300,16,100
918,2197.08498871991,15.2840694867472,191.05086858434
919,2187.78864105942,15.2193992421525,285.363735790359
920,2178.1321765934,15.1522238371715,378.805595929288
921,2172.82325474303,15.115292206908,472.352881465876
922,2164.57509117068,15.0579136777091,564.671762914091
923,2157.01639111038,15.00533141642,656.483249468375
924,2149.07844540473,14.9501109245546,747.505546227732
925,2142.51668487986,14.9044638948164,838.376094083425
926,2134.67227316279,14.8498940741759,928.118379635995
927,2125.8878910979,14.7887853293767,1016.72899139465
928,2118.45745787292,14.737095359116,1105.2821519337
929,2114.88047894306,14.71221202743,1195.36722722869
930,2107.99856462345,14.6643378408588,1283.12956107514
931,2098.75870457686,14.6000605535782,1368.75567689795
932,2093.62201813144,14.5643270826535,1456.43270826535
933,2084.66652307088,14.5020279865801,1540.84047357413
934,2080.25958501807,14.4713710262127,1628.02924044892
935,2071.42405271011,14.4099064536356,1711.17639136922
936,2063.11170368554,14.3520814169429,1794.01017711786
937,2056.95110791143,14.3092250985143,1878.08579418
938,2050.26795873202,14.2627336259619,1961.12587356976
939,2044.63942123279,14.2235785824889,2044.63942123279
940,2037.67728040929,14.1751462984994,2126.27194477491
941,2400,16,100
942,2256.25134596693,15.0416756397795,188.020945497244
943,2248.23650467782,14.9882433645188,281.029563084727
944,2236.93891505256,14.9129261003504,372.82315250876
945,2233.96438092401,14.8930958728267,465.409246025835
946,2225.02979359101,14.8335319572734,556.257448397753
947,2215.92990827013,14.7728660551342,646.312889912121
948,2207.87652662767,14.7191768441845,735.958842209224
949,2199.48803098927,14.6632535399285,824.808011620976
950,2193.83331028855,14.6255554019237,914.09721262023
951,2189.33761712154,14.5955841141436,1003.44640784737
952,2176.89054495447,14.5126036330298,1088.44527247724
953,2173.65883006224,14.4910588670816,1177.39853295038
954,2162.65000861122,14.4176667240748,1261.54583835654
955,2155.7646885606,14.371764590404,1347.35293035037
956,2151.89646534773,14.3459764356515,1434.59764356515
957,2144.49892085924,14.2966594723949,1519.02006894196
958,2137.93284977276,14.2528856651518,1603.44963732957
959,2127.4197399958,14.1827982666387,1684.20729416334
960,2119.75610434981,14.131707362332,1766.4634202915
961,2114.63122977255,14.097541531817,1850.30232605099
962,2109.11547895123,14.0607698596749,1933.3558557053
963,2100.86747289995,14.0057831526664,2013.33132819579
964,2093.87456889803,13.9591637926535,2093.87456889803
965,1497.93595901062,16.9766075354537,2097.11034261487
966,1491.85387369677,16.9076772352301,2188.0523480886
967,1489.16649251827,16.8772202485404,2283.38862186134
968,1484.78755731863,16.8275923162778,2375.66009170981
969,1600,17,1600
970,1592.08660064779,16.9159201318828,1691.59201318828
971,1586.81807305776,16.8599420262387,1785.17033218997
972,1583.96171181478,16.829593188032,1880.95453278005
973,1576.70066613846,16.7524445777211,1970.87583267308
974,1573.63214061481,16.7198414940324,2065.39218455694
975,1568.55531784038,16.665900252054,2156.76356203052
976,1562.38365477595,16.6003263319945,2245.92650374043
977,1559.2853478442,16.5674068208446,2338.9280217663
978,1696.07495902366,16.9607495902366,1197.22938284023
979,1692.97964924699,16.9297964924699,1294.63149648299
980,1685.77824444369,16.8577824444369,1388.28796601245
981,1677.25166538334,16.7725166538334,1479.92794004412
982,1674.22457898536,16.7422457898536,1575.74078022151
983,1666.95374579984,16.6695374579984,1666.95374579984
984,1661.54466107282,16.6154466107282,1759.28258231239
985,1655.87322011818,16.5587322011818,1850.68183424973
986,1649.07440052361,16.4907440052361,1940.08753002778
987,1643.6010876179,16.436010876179,2030.3307552927
988,1640.3033201016,16.403033201016,2122.74547307266
989,1634.54505860159,16.3454505860159,2211.44331457862
990,1630.68539318021,16.3068539318021,2302.14408448971
991,1800,17,700
992,1795.02161221962,16.9529818931853,797.787383208722
993,1789.3401728203,16.899323854414,894.670086410151
994,1779.58656774045,16.8072064731042,988.659204300247
995,1776.89963798589,16.7818299143112,1085.88311210249
996,1768.70252257111,16.7044127131716,1179.13501504741
997,1763.61675914092,16.6563805029975,1273.72321493511
998,1758.50353451928,16.6080889371265,1367.72497129277
999,1750.52342183009,16.5327212061731,1458.76951819174
1000,1744.04887391262,16.4715726980636,1550.26566570011
1001,1736.75248591881,16.402662367011,1640.2662367011
1002,1735.81426764577,16.3938014166545,1735.81426764577
1003,1726.25611638638,16.3035299880936,1822.15923396341
1004,1721.36476908679,16.2573339302641,1912.62752120754
1005,1715.57727385503,16.2026742530753,2001.50681949754
1006,1710.88013196941,16.1583123574889,2091.07571685151
1007,1704.27052795427,16.0958883195682,2177.67900794157
1008,1698.78463579768,16.044077115867,2265.04618106358
1009,1900,17,300
1010,1893.59768455335,16.942716124951,398.652144116495
1011,1885.1998466209,16.8675775750291,496.105222794973
1012,1879.03399086279,16.8124093919302,593.379155009301
1013,1873.92248347418,16.7666748521374,690.392493911541
1014,1865.9295371626,16.695159016718,785.6545419632
1015,1858.82838120325,16.6316223581344,880.497654254173
1016,1853.64560366386,16.585250138045,975.602949296766
1017,1848.7754457111,16.541675040573,1070.3436790959
1018,1840.44339694613,16.4671251305706,1162.3853033344
1019,1834.42341604583,16.4132621435679,1255.13181097872
1020,1826.71993359655,16.3443362479691,1346.00416159745
1021,1818.72185048863,16.2727744517404,1435.83303985945
1022,1814.78325882136,16.2375344210332,1528.2385337443
1023,1808.62398905081,16.1824251651914,1618.24251651914
1024,1804.19902374086,16.1428333703129,1709.24118038607
1025,1799.27221211042,16.0987513715143,1799.27221211042
1026,1790.91680120768,16.0239924318582,1885.17558021861
1027,1782.26042430924,15.9465406385564,1969.86678476284
1028,1777.32933311886,15.9024203489583,2057.96028045342
1029,1770.31044261699,15.839619749731,2143.00737790478
1030,1767.47660487638,15.8142643594202,2232.60202721227
1031,2000,17,100
1032,1977.42029138433,16.8080724767668,197.742029138433
1033,1969.1545251659,16.7378134639101,295.373178774884
1034,1960.88725114855,16.6675416347627,392.17745022971
1035,1954.33287621176,16.6118294477999,488.583219052939
1036,1948.74926788731,16.5643687770421,584.624780366192
1037,1937.16600999417,16.4659110849504,678.008103497958
1038,1935.50931909991,16.4518292123492,774.203727639964
1039,1928.60478228333,16.3931406494083,867.872152027497
1040,1920.30731342204,16.3226121640873,960.153656711019
1041,1915.77530320343,16.2840900772291,1053.67641676188
1042,1907.38445869339,16.2127678988938,1144.43067521603
1043,1901.21902166097,16.1603616841182,1235.79236407963
1044,1894.41196037969,16.1025016632274,1326.08837226578
1045,1887.73312820993,16.0457315897844,1415.79984615744
1046,1881.25056037436,15.990629763182,1505.00044829948
1047,1877.87020329002,15.9618967279651,1596.18967279651
1048,1867.87134700063,15.8769064495054,1681.08421230057
1049,1865.1524003721,15.8537954031628,1771.89478035349
1050,1855.76413911247,15.773995182456,1855.76413911247
1051,1851.7907607993,15.7402214667941,1944.38029883927
1052,1844.14462299171,15.6752292954295,2028.55908529088
1053,1838.36457191997,15.6260988613198,2114.11925770797
1054,1831.99932648809,15.5719942751488,2198.39919178571
1055,2099.13871020054,16.9930276540044,99.9589862000257
1056,2040.43087543513,16.5177737535225,194.326750041441
1057,2031.92726255194,16.4489349825634,290.275323221706
1058,2026.50440396546,16.405035651149,386.000838850564
1059,2022.43276458227,16.3720747609041,481.531610614826
1060,2009.51378052904,16.2674925090446,574.14679443687
1061,2006.31509047353,16.2415983514524,668.771696824511
1062,1995.91628163276,16.1574175179795,760.349059669622
1063,1994.97124839535,16.1497672489147,854.987677883721
1064,1985.55907858237,16.0735734932859,945.504323134464
1065,1979.70402420827,16.0261754340669,1036.98782220433
1066,1973.12218438868,15.9728938736226,1127.49839107924
1067,1967.77746173748,15.9296270712082,1218.14795250416
1068,1960.1734713515,15.8680709585598,1306.78231423433
1069,1952.67090155642,15.8073358697425,1394.76492968316
1070,1945.78180991226,15.751567032623,1482.50042659982
1071,1941.71827606708,15.7186717586383,1571.86717586383
1072,1933.31485666864,15.6506440777938,1657.12702000169
1073,1925.76255916924,15.58950643137,1742.35660115312
1074,1919.97595486185,15.5426624917388,1828.54852843986
1075,1915.01531023611,15.5025048923876,1915.01531023611
1076,1908.64912576778,15.4509691133583,1999.53717937577
1077,1900.96529329063,15.3887666599718,2082.00960693736
1078,1896.06198892138,15.3490732436492,2166.92798733872
1079,2200,17,100
1080,2106.16890052242,16.2749415040369,191.469900047493
1081,2099.94537190623,16.2268506010936,286.356187078122
1082,2089.8615161746,16.1489298977128,379.974821122655
1083,2084.93259783242,16.1108428014324,473.848317689187
1084,2075.58826880283,16.0386366225673,566.069527855318
1085,2071.8606411283,16.0098322269005,659.228385813549
1086,2061.10860297996,15.9267482957543,749.49403744726
1087,2054.29984931719,15.8741351992692,840.395392902489
1088,2048.02685363678,15.8256620508297,930.921297107627
1089,2042.28776201797,15.7813145246843,1021.14388100899
1090,2033.11811814488,15.710458185665,1108.97351898812
1091,2029.7240096787,15.6842309838809,1199.3823693556
1092,2022.28395972747,15.6267396888032,1286.90797437203
1093,2014.30778316677,15.5651055971978,1373.39167034098
1094,2007.22590292757,15.5103819771676,1459.8006566746
1095,2003.43176493451,15.4810636381303,1548.10636381303
1096,1995.14646242044,15.4170408459761,1632.39256016218
1097,1986.06298903837,15.346850369842,1715.23621780587
1098,1981.89298295255,15.3146275955425,1801.72089359323
1099,1973.11931270722,15.2468310527376,1883.43207122053
1100,1969.1705864011,15.2163181676449,1969.1705864011
1101,1961.28835294556,15.1554100000339,2050.43782353399
1102,1954.67595106933,15.1043141673539,2132.3737648029
1103,2300,17,100
1104,2170.55580783391,16.043238579642,188.743983289905
1105,2161.11473773295,15.9734567571566,281.884531008646
1106,2151.37774617044,15.9014876890858,374.152651507902
1107,2150.0905181029,15.8919733946736,467.410982196282
1108,2137.36875720624,15.7979429880462,557.574458401629
1109,2130.21178091652,15.7450435980786,648.325324626768
1110,2121.46013649003,15.6803575305785,737.899177909576
1111,2114.1771472849,15.6265267408015,827.286709807136
1112,2111.26930559301,15.6050339978614,917.943176344788
1113,2100.66199576435,15.5266321426061,1004.66443275686
1114,2094.43988018647,15.4806425926826,1092.75124183642
1115,2088.4536343695,15.4363964279485,1180.43031507842
1116,2081.90681553855,15.3880068974588,1267.24762684955
1117,2075.26189901052,15.3388922970343,1353.43167326773
1118,2068.8490323437,15.2914928477578,1439.19932684779
1119,2060.8932316033,15.2326891031548,1523.26891031548
1120,2052.43003882695,15.1701350695905,1606.2495956037
1121,2044.41769580037,15.1109134037419,1688.86679218291
1122,2038.53990109574,15.0674688341859,1772.64339225717
1123,2032.58023604645,15.0234191359955,1855.83412856415
1124,2026.28953934093,14.9769226820851,1938.18999415219
1125,2018.0491215345,14.9160152461246,2018.0491215345
1126,2012.23313215089,14.8730274985066,2099.72152920093
1127,2400,17,100
1128,2230.07168845934,15.796341126587,185.839307371612
1129,2219.51990580651,15.7215993327961,277.439988225814
1130,2212.88845138069,15.6746265306132,368.814741896782
1131,2204.65090549097,15.6162772472277,459.302271977285
1132,2198.44082218763,15.5722891571624,549.610205546907
1133,2189.87150577854,15.511589832598,638.71252251874
1134,2180.14268810419,15.4426773740713,726.714229368063
1135,2173.96115493254,15.3988915141055,815.235433099704
1136,2167.22024337944,15.3511433906044,903.008434741434
1137,2159.64622401946,15.2974940868045,989.837852675584
1138,2153.08833440215,15.2510423686819,1076.54416720108
1139,2146.63598146474,15.2053382020419,1162.76115662674
1140,2137.56908201755,15.1411143309577,1246.91529784357
1141,2132.23900888515,15.1033596462698,1332.64938055322
1142,2125.38029856326,15.0547771148231,1416.92019904217
1143,2115.63065960928,14.9857171722324,1498.57171722324
1144,2108.5255868637,14.9353895736179,1581.39419014778
1145,2103.22301387781,14.8978296816345,1665.05155265327
1146,2094.38832143376,14.8352506101558,1745.3236011948
1147,2087.34838936611,14.7853844246766,1826.42984069535
1148,2081.69273961798,14.745323572294,1908.21834464982
1149,2072.30356280321,14.6788169031894,1985.95758101974
1150,2064.82810318542,14.6258657308968,2064.82810318542
1151,1397.78584532467,17.9715322970315,2296.36246017625
1152,1395.16794683382,17.9378736021491,2391.71648028654
1153,1500,18,1799.99999936119
1154,1495.81861390606,17.9498233668728,1894.70357761435
1155,1491.00318997818,17.8920382797382,1988.00425330424
1156,1483.27014853391,17.7992417824069,2076.57820794747
1157,1479.55632102174,17.7546758522609,2170.01593749856
1158,1475.14297744253,17.7017157293103,2261.88589874521
1159,1471.29071865687,17.6554886238824,2354.06514985099
1160,1596.44955880431,17.9600575365485,1396.89336395377
1161,1594.76565690786,17.9411136402135,1495.09280335112
1162,1582.5733835037,17.8039505644166,1582.5733835037
1163,1578.27602941886,17.7556053309622,1676.91828125754
1164,1574.16808508305,17.7093909571843,1770.93909571843
1165,1568.30784980325,17.6434633102865,1862.36557164135
1166,1562.91068346357,17.5827451889652,1953.63835432946
1167,1557.30182478381,17.5196455288178,2043.95864502875
1168,1552.64272854468,17.4672306961277,2134.88375174894
1169,1546.38446446062,17.396825225182,2222.92766766215
1170,1545.33589153498,17.3850287797686,2318.00383730247
1171,1700,18,900
1172,1692.79676718651,17.9237304760924,995.762804227356
1173,1687.07908141104,17.863190273764,1091.63940561891
1174,1681.25819088545,17.8015573152577,1186.77048768384
1175,1674.4852334316,17.7298436480993,1280.48870791828
1176,1672.08324870494,17.7044108686406,1377.0097342276
1177,1663.3710796003,17.6121643722384,1467.6803643532
1178,1656.88016518418,17.5434370431267,1559.4166260557
1179,1652.96439249368,17.5019759205213,1652.96439249368
1180,1647.57186347654,17.4448785544575,1744.48785544575
1181,1641.63215567467,17.381987530673,1834.76535045993
1182,1637.32131893747,17.336343376985,1926.26037522055
1183,1628.72723093506,17.2453471510771,2011.95716762566
1184,1622.24246009016,17.1766848715429,2099.37259541079
1185,1618.61648170952,17.1382921592773,2189.89288701877
1186,1614.61077990733,17.0958788460776,2279.45051281035
1187,1800,18,500
1188,1789.85858580827,17.8985858580827,596.619528602757
1189,1781.77340994234,17.8177340994234,692.911881644242
1190,1777.59237475982,17.7759237475982,790.041055448808
1191,1771.14413474666,17.7114413474666,885.572067373332
1192,1764.95385255734,17.6495385255733,980.529918087408
1193,1757.36230406504,17.5736230406504,1073.94363026197
1194,1754.37184158538,17.5437184158538,1169.58122772359
1195,1745.12406322887,17.4512406322887,1260.36737899862
1196,1741.11209288883,17.4111209288883,1354.19829446909
1197,1734.76734603642,17.3476734603642,1445.63945503035
1198,1728.33340711097,17.2833340711097,1536.29636187642
1199,1725.31177731727,17.2531177731727,1629.46112302186
1200,1717.88259827422,17.1788259827422,1717.88259827422
1201,1712.38504209783,17.1238504209783,1807.5175444366
1202,1704.19436262871,17.0419436262871,1893.54929180968
1203,1698.04737382021,16.9804737382021,1981.05526945692
1204,1693.3448088296,16.933448088296,2069.64365523618
1205,1688.25132750975,16.8825132750975,2157.21002959579
1206,1680.75837709197,16.8075837709197,2241.01116945596
1207,1900,18,100
1208,1887.96318580838,17.8859670234478,198.732966927198
1209,1881.56746259052,17.8253759613839,297.089599356398
1210,1875.09818107889,17.7640880312737,394.757511806082
1211,1868.65763430215,17.7030723249677,491.752009026881
1212,1859.61793417441,17.6174330605997,587.247768686655
1213,1853.97738401514,17.5639962696171,683.044299373998
1214,1847.41486622575,17.5018250484544,777.85889104242
1215,1841.25451444198,17.4434638210292,872.173191051462
1216,1832.42893349547,17.3598530541676,964.436280787087
1217,1826.88176933138,17.3073009726131,1057.6683927708
1218,1822.68182000099,17.2675119789568,1151.16746526378
1219,1815.4011289439,17.1985370110474,1242.11656190898
1220,1808.98908931112,17.1377913724212,1332.93932896609
1221,1801.69865764557,17.0687241250633,1422.39367708861
1222,1795.51199012302,17.0101135906392,1512.01009694571
1223,1790.82827438881,16.9657415468414,1602.32003497946
1224,1783.5926411743,16.8971934427039,1689.71934427039
1225,1778.01713291527,16.8443728381446,1778.01713291527
1226,1773.33907019859,16.8000543492498,1866.6727054722
1227,1762.57154819,16.6980462460105,1948.10539536789
1228,1758.33704058695,16.6579298581922,2035.96920489016
1229,1752.24776247405,16.6002419602805,2121.14202825806
1230,1744.76404375556,16.5293435724211,2203.91247632282
1231,1998.66184537824,17.9879566084041,99.9330922689118
