DMU,panel_area,wind_mills,storage,demand_met,pct_dem_met,reward_risk,energy_purchased,energy_sold,population,total_prod,area
1465,2000,19,2100,0.880458333333,0.946028003924,1.48753510242,146161.159153,5388207.99056,50000,25840.7864314,27000
1466,2000,19,2200,0.882266666667,0.956634493675,1.49509525925,141918.810331,5389280.3202,50000,25852.6438389,27000
1467,2000,19,2300,0.884583333333,0.948796341384,1.48998803971,139273.175471,5391218.29937,50000,25871.9114024,27000
1468,2000,19,2400,0.887119444444,0.950597058555,1.49090251964,134537.006848,5376166.9798,50000,25833.3825327,27000
1469,2100,19,100,0.836897222222,0.957316700129,1.51417419438,224140.315408,5517271.77348,50000,26204.0157189,27100
1470,2100,19,200,0.839886111111,0.962213035807,1.51642657731,217421.032825,5528875.39876,50000,26231.6570127,27100
1471,2100,19,300,0.843169444444,0.956334617906,1.51287888392,211745.857577,5513047.55889,50000,26200.0815034,27100
1472,2100,19,400,0.845775,0.959324591201,1.51424721246,208537.000877,5536152.37078,50000,26246.7305555,27100
1473,2100,19,500,0.848619444444,0.963307947123,1.50936363739,201573.152303,5531979.21736,50000,26241.9287074,27100
1474,2100,19,600,0.852583333333,0.936101345153,1.51115090868,195388.569653,5547209.83754,50000,26289.4541421,27100
1475,2100,19,700,0.854825,0.953740948179,1.51776358405,191739.77348,5523748.3394,50000,26224.9276479,27100
1476,2100,19,800,0.857302777778,0.952246509609,1.51676415518,187222.602205,5527446.21921,50000,26245.7147799,27100
1477,2100,19,900,0.860383333333,0.966001465797,1.51566042031,180120.442219,5534068.27845,50000,26258.7978975,27100
1478,2100,19,1000,0.863311111111,0.963092834729,1.51930491548,176800.376667,5520105.31408,50000,26228.3375159,27100
1479,2100,19,1100,0.865194444444,0.949581729878,1.51217561539,172694.794222,5522702.54564,50000,26232.3780107,27100
1480,2100,19,1200,0.868294444444,0.958382984985,1.50960186347,168150.644888,5540881.41255,50000,26280.3039253,27100
1481,2100,19,1300,0.87085,0.966792387597,1.5166442793,163588.45671,5515282.78811,50000,26223.9778838,27100
1482,2100,19,1400,0.873136111111,0.960547359858,1.51477918102,159036.556615,5529628.42367,50000,26264.0717624,27100
1483,2100,19,1500,0.875927777778,0.955747140459,1.51811729761,154815.858353,5516471.51629,50000,26241.5485059,27100
1484,2100,19,1600,0.877791666667,0.952378451059,1.5184175735,150925.092776,5503024.80597,50000,26200.9697115,27100
1485,2100,19,1700,0.879872222222,0.944401911374,1.51580819356,147801.516684,5513583.09357,50000,26226.6892808,27100
1486,2100,19,1800,0.883427777778,0.95727727205,1.51326299279,142180.77168,5510008.61474,50000,26233.4049643,27100
1487,2100,19,1900,0.886033333333,0.947784177161,1.51218890321,139001.218903,5527314.61044,50000,26284.2795565,27100
1488,2100,19,2000,0.888097222222,0.957790194896,1.5177281422,135736.410398,5508859.62674,50000,26233.6627815,27100
1489,2100,19,2100,0.889580555556,0.957093388895,1.51351531049,133002.070993,5506771.52006,50000,26231.4761247,27100
1490,2100,19,2200,0.893441666667,0.966022154461,1.51586890506,126922.084575,5512659.32966,50000,26260.6053057,27100
1491,2100,19,2300,0.894730555556,0.950370050123,1.51147389008,125965.983432,5514982.32322,50000,26268.3501333,27100
1492,2100,19,2400,0.895513888889,0.950883669356,1.51565110326,123475.715584,5503635.04855,50000,26237.5613143,27100
1493,2200,19,100,0.848686111111,0.97327720389,1.53850465139,206295.768855,5658162.3312,50000,26638.8138055,27200
1494,2200,19,200,0.852125,0.958299224084,1.53814727136,198955.361862,5677978.73987,50000,26701.4470855,27200
1495,2200,19,300,0.855416666667,0.950951711893,1.53863490066,193143.815497,5657906.23677,50000,26654.9967675,27200
1496,2200,19,400,0.857833333333,0.956169944265,1.53643780091,188692.982762,5683885.47718,50000,26724.389773,27200
1497,2200,19,500,0.860330555556,0.961984185209,1.5391804527,183998.990818,5663827.39167,50000,26669.7969854,27200
1498,2200,19,600,0.863163888889,0.965462548262,1.53688989633,178922.930147,5671205.16177,50000,26696.0805055,27200
1499,2200,19,700,0.865283333333,0.957595086186,1.53826247307,175349.488779,5672520.30629,50000,26689.2700294,27200
1500,2200,19,800,0.868316666667,0.951584104906,1.53692875644,170010.18024,5679935.34908,50000,26723.983786,27200
1501,2200,19,900,0.870136111111,0.966670831045,1.53975437993,167252.815878,5658271.87279,50000,26655.4127723,27200
1502,2200,19,1000,0.874025,0.960546723104,1.53556824653,160702.914578,5661722.73248,50000,26673.9052169,27200
1503,2200,19,1100,0.876375,0.962822964098,1.53458472532,156417.648075,5691623.31104,50000,26753.0708336,27200
1504,2200,19,1200,0.877888888889,0.962609860234,1.5384637229,153918.041227,5660241.23196,50000,26671.8098681,27200
1505,2200,19,1300,0.881222222222,0.966542759117,1.53571532929,148968.97004,5665357.63929,50000,26692.9876754,27200
1506,2200,19,1400,0.883708333333,0.967228700432,1.53862677735,144340.55514,5657372.4765,50000,26676.5849343,27200
1507,2200,19,1500,0.885411111111,0.944097943708,1.53261285142,140985.884913,5660314.15364,50000,26682.8121848,27200
1508,2200,19,1600,0.88665,0.965767657795,1.53341511739,138839.444055,5633543.41816,50000,26619.7514159,27200
1509,2200,19,1700,0.890247222222,0.967630089325,1.53855543849,133651.108268,5663490.44752,50000,26707.0894698,27200
1510,2200,19,1800,0.89195,0.969386751255,1.5336589746,131271.75986,5636491.95817,50000,26624.227907,27200
1511,2200,19,1900,0.894180555556,0.960227568973,1.53519199855,127094.572874,5663173.03558,50000,26709.8848863,27200
1512,2200,19,2000,0.896255555556,0.962954864095,1.53181932964,123419.9122,5653880.9946,50000,26683.6636045,27200
1513,2200,19,2100,0.899044444444,0.958805163846,1.5362123221,119832.92225,5649944.66635,50000,26678.1598536,27200
1514,2200,19,2200,0.901141666667,0.953914723917,1.53534907671,117007.611566,5646969.17776,50000,26676.2197308,27200
1515,2200,19,2300,0.903727777778,0.950007763793,1.54226021773,112678.551776,5641673.03309,50000,26669.8568294,27200
1516,2200,19,2400,0.904852777778,0.955289286093,1.53196014842,111760.350477,5657112.23954,50000,26714.4058374,27200
1517,2300,19,100,0.860758333333,0.958973394565,1.56144679732,186529.297948,5812374.15228,50000,27127.351199,27300
1518,2300,19,200,0.862841666667,0.957910679285,1.55717522427,182493.628729,5818004.03272,50000,27144.823813,27300
1519,2300,19,300,0.86575,0.966523318984,1.5621504066,176367.125882,5789785.11412,50000,27065.9611516,27300
1520,2300,19,400,0.868052777778,0.961430699731,1.55606439403,172447.737707,5823304.23191,50000,27153.6239921,27300
1521,2300,19,500,0.869588888889,0.951180834175,1.55965227538,169337.372401,5802885.936,50000,27095.3246919,27300
1522,2300,19,600,0.873302777778,0.954795835364,1.55945286234,164452.704077,5795409.42109,50000,27084.6852396,27300
1523,2300,19,700,0.875497222222,0.968061680016,1.55777905085,160360.343175,5806721.54707,50000,27117.0634039,27300
1524,2300,19,800,0.878313888889,0.959036846447,1.56049765452,154884.263821,5821440.65264,50000,27164.5110676,27300
1525,2300,19,900,0.881447222222,0.968206449504,1.56277382463,150415.802577,5810455.86546,50000,27133.019926,27300
1526,2300,19,1000,0.883466666667,0.965768094588,1.55729847214,148110.960805,5802935.36211,50000,27113.6620296,27300
1527,2300,19,1100,0.885841666667,0.957604030724,1.55646780607,142905.51837,5805487.33998,50000,27127.6174184,27300
1528,2300,19,1200,0.8875,0.963884233908,1.56218658131,139685.383438,5800053.3164,50000,27110.3511503,27300
1529,2300,19,1300,0.889963888889,0.969715027315,1.55708619803,135195.883072,5795254.42475,50000,27100.691323,27300
1530,2300,19,1400,0.892272222222,0.952571260327,1.55306949908,132318.431033,5789349.10986,50000,27090.9147101,27300
1531,2300,19,1500,0.895552777778,0.966943765551,1.55954374802,126983.612287,5784907.5669,50000,27079.6662874,27300
1532,2300,19,1600,0.896944444444,0.955211933485,1.56220189803,125280.882301,5793661.67811,50000,27112.1817834,27300
1533,2300,19,1700,0.898347222222,0.969236024895,1.55352339455,123368.705093,5808948.45697,50000,27144.8244692,27300
1534,2300,19,1800,0.900913888889,0.966530964834,1.55898757684,119026.818661,5794680.07933,50000,27116.8790203,27300
1535,2300,19,1900,0.903480555556,0.964867539742,1.56674624289,114206.248409,5787135.97859,50000,27102.3648742,27300
1536,2300,19,2000,0.905588888889,0.970410028489,1.55934912885,112422.340455,5795683.61193,50000,27131.643127,27300
1537,2300,19,2100,0.907480555556,0.970385813149,1.56546463494,108153.549405,5790996.91231,50000,27122.5130876,27300
1538,2300,19,2200,0.909083333333,0.966503683893,1.56130087917,106285.380588,5773051.45077,50000,27074.3424601,27300
1539,2300,19,2300,0.910436111111,0.95596500852,1.55758477585,103818.188927,5789791.51598,50000,27126.7263947,27300
1540,2300,19,2400,0.913088888889,0.958683791516,1.56232927795,100333.414833,5774363.00931,50000,27096.2956358,27300
1541,2400,19,100,0.870752777778,0.963452323506,1.5822272695,171630.589808,5944812.55722,50000,27537.9929974,27400
1542,2400,19,200,0.873452777778,0.972145116388,1.58718857124,166572.850077,5956429.097,50000,27568.6527526,27400
1543,2400,19,300,0.874363888889,0.968147294163,1.58433572273,164121.995915,5928498.59366,50000,27490.0509286,27400
1544,2400,19,400,0.876977777778,0.962327356263,1.58352066019,160025.9215,5930167.03068,50000,27498.9171208,27400
1545,2400,19,500,0.881172222222,0.972957332896,1.58351584632,153305.918867,5940318.46861,50000,27529.5559919,27400
1546,2400,19,600,0.882169444444,0.978118117588,1.58219856256,150120.892048,5935233.14057,50000,27519.2608821,27400
1547,2400,19,700,0.884563888889,0.962162846533,1.57865978565,148172.046161,5960110.48182,50000,27579.448205,27400
1548,2400,19,800,0.887611111111,0.963556263284,1.58033254845,142072.154989,5935640.653,50000,27517.6188585,27400
1549,2400,19,900,0.889572222222,0.968754932952,1.5867692655,137235.566193,5935829.65556,50000,27529.9608043,27400
1550,2400,19,1000,0.892263888889,0.969247482513,1.58249860316,134014.889506,5939653.34406,50000,27536.056486,27400
1551,2400,19,1100,0.89465,0.966911153887,1.58134568072,131302.480564,5949995.40942,50000,27563.7593388,27400
1552,2400,19,1200,0.896555555556,0.976315617294,1.58076820585,126992.499701,5934369.8801,50000,27529.7410555,27400
1553,2400,19,1300,0.899016666667,0.972439681058,1.58197093123,122819.553577,5940003.12253,50000,27546.8591592,27400
1554,2400,19,1400,0.900605555556,0.965705097233,1.57782318599,121230.841709,5938737.4841,50000,27540.5391633,27400
1555,2400,19,1500,0.903419444444,0.948170733023,1.58036038619,116612.352118,5935355.38468,50000,27542.1670278,27400
1556,2400,19,1600,0.905525,0.971997313935,1.5864042559,113868.113368,5934835.46503,50000,27541.9697747,27400
1557,2400,19,1700,0.907091666667,0.965326063095,1.57964525503,111455.619303,5930876.74529,50000,27531.2789623,27400
1558,2400,19,1800,0.909447222222,0.963530081283,1.5840805328,107522.591919,5925783.00445,50000,27522.2061795,27400
1559,2400,19,1900,0.911705555556,0.977333574311,1.58275274098,104692.913999,5938989.90431,50000,27568.16406,27400
1560,2400,19,2000,0.912894444444,0.965210003859,1.58166328996,102110.813262,5939411.38671,50000,27570.7836471,27400
1561,2400,19,2100,0.915330555556,0.972484493162,1.57929346242,99265.7697996,5932334.70979,50000,27549.4636346,27400
1562,2400,19,2200,0.916369444444,0.965217398753,1.57856805518,96619.5106388,5928545.2352,50000,27551.2096017,27400
1563,2400,19,2300,0.918727777778,0.964956628256,1.57968376812,94598.236561,5919771.1838,50000,27523.2166825,27400
1564,2400,19,2400,0.919016666667,0.957905707973,1.58096761072,93002.9200562,5917796.70507,50000,27522.2243455,27400
1565,1300,20,2200,0.801866666667,0.907521293925,1.31611302587,276889.141816,4804979.65086,50000,23698.0900165,26300
1566,1300,20,2300,0.803580555556,0.902536068892,1.31282246826,271994.274899,4791129.01736,50000,23657.8684047,26300
1567,1300,20,2400,0.806419444444,0.904238312189,1.31191946675,267685.189078,4796569.96596,50000,23675.6663336,26300
1568,1400,20,1800,0.803675,0.918400308738,1.33318117051,274238.331278,4951096.12895,50000,24182.0798825,26400
1569,1400,20,1900,0.806694444444,0.921237085323,1.33534646293,269507.890053,4937159.45557,50000,24146.3745218,26400
1570,1400,20,2000,0.808111111111,0.937627122812,1.33265737707,264811.705749,4936362.84255,50000,24143.5136295,26400
1571,1400,20,2100,0.812208333333,0.899475174062,1.33437600719,256866.451864,4930533.65425,50000,24140.81651,26400
1572,1400,20,2200,0.815177777778,0.926653360343,1.33525326154,250809.639114,4928231.52805,50000,24136.0118854,26400
1573,1400,20,2300,0.817797222222,0.930966352877,1.33337614717,247526.778882,4928464.35967,50000,24137.6714561,26400
1574,1400,20,2400,0.821347222222,0.9267863461,1.33636393985,239221.91632,4932549.70222,50000,24167.2660947,26400
1575,1500,20,1300,0.801530555556,0.922907597295,1.36100632788,279994.102617,5070155.66304,50000,24574.3265385,26500
1576,1500,20,1400,0.805136111111,0.914423888506,1.35814496815,272540.972392,5068157.24021,50000,24584.1654869,26500
1577,1500,20,1500,0.809119444444,0.938194748659,1.35562793317,266911.026864,5077116.32532,50000,24609.1078157,26500
1578,1500,20,1600,0.811244444444,0.932692706067,1.35650488308,261841.93288,5064877.11239,50000,24578.4461256,26500
1579,1500,20,1700,0.813963888889,0.92604678634,1.3579362149,255648.909906,5047364.84507,50000,24531.8278769,26500
1580,1500,20,1800,0.817058333333,0.9284691877,1.35767081444,249480.315866,5057285.98528,50000,24564.7551451,26500
1581,1500,20,1900,0.820297222222,0.932771370796,1.36019445477,242138.479826,5044440.55176,50000,24546.7103061,26500
1582,1500,20,2000,0.822833333333,0.914979115232,1.3605570578,238530.618155,5022685.66261,50000,24480.9205227,26500
1583,1500,20,2100,0.825897222222,0.917263839381,1.35810661198,233004.831076,5049949.74526,50000,24560.100721,26500
1584,1500,20,2200,0.830175,0.919183734367,1.35812769422,224567.906161,5057962.62217,50000,24599.3247222,26500
1585,1500,20,2300,0.831713888889,0.917308673515,1.35911392159,223095.187526,5032868.22902,50000,24530.2025522,26500
1586,1500,20,2400,0.834797222222,0.912902610221,1.35570019176,216978.031091,5044781.30492,50000,24572.7201907,26500
1587,1600,20,800,0.800225,0.926902653054,1.37864227934,285374.769131,5208524.5844,50000,25037.1798172,26600
1588,1600,20,900,0.803805555556,0.930299087211,1.38226998838,277183.360459,5201531.06847,50000,25021.3782236,26600
1589,1600,20,1000,0.805319444444,0.941746336331,1.37774791378,274521.209348,5187583.27985,50000,24968.943917,26600
1590,1600,20,1100,0.810005555556,0.921756344738,1.38282904321,265966.746964,5189258.03629,50000,24997.035609,26600
1591,1600,20,1200,0.813552777778,0.937685353565,1.38261485018,258452.242609,5205949.20943,50000,25047.4476796,26600
1592,1600,20,1300,0.815536111111,0.932203383183,1.37687958766,255452.159942,5183204.7078,50000,24977.6496328,26600
1593,1600,20,1400,0.819405555556,0.924076089214,1.37969431435,247016.213266,5181863.54765,50000,24984.8480742,26600
1594,1600,20,1500,0.821622222222,0.934848227691,1.38194087552,242792.11158,5190120.50714,50000,25003.1969114,26600
1595,1600,20,1600,0.824016666667,0.91515353467,1.3796797897,237682.65366,5192431.86128,50000,25014.7205546,26600
1596,1600,20,1700,0.828827777778,0.943592429282,1.38278264323,230942.482376,5187857.31699,50000,25020.8385061,26600
1597,1600,20,1800,0.830136111111,0.923569379531,1.38166508408,225788.622235,5169693.42161,50000,24969.7330078,26600
1598,1600,20,1900,0.834302777778,0.951114342268,1.38197602034,218872.658781,5197457.16598,50000,25052.770279,26600
1599,1600,20,2000,0.835747222222,0.935409559663,1.38371531663,214507.555917,5158159.19095,50000,24942.5011852,26600
1600,1600,20,2100,0.839319444444,0.914512246755,1.37487972813,209818.664865,5192840.19502,50000,25046.9101126,26600
1601,1600,20,2200,0.842802777778,0.924833828129,1.38799136709,204857.867726,5160964.21155,50000,24968.512562,26600
1602,1600,20,2300,0.844216666667,0.936723740143,1.3829613122,201631.151051,5172898.7485,50000,25003.65361,26600
1603,1600,20,2400,0.848063888889,0.93276898268,1.38113282646,195312.199365,5173039.46017,50000,25010.4425148,26600
1604,1700,20,400,0.801222222222,0.926350357204,1.40407697246,288405.115774,5307561.29365,50000,25388.1057035,26700
1605,1700,20,500,0.804113888889,0.934438275901,1.40240777443,281424.218463,5327819.4267,50000,25433.9243629,26700
1606,1700,20,600,0.806888888889,0.940546722097,1.40172382451,276050.297014,5326157.77645,50000,25441.3381199,26700
1607,1700,20,700,0.811361111111,0.939875340469,1.4071763395,268174.02867,5323619.61238,50000,25431.3933075,26700
1608,1700,20,800,0.814194444444,0.940165711326,1.40458816949,260084.12727,5307481.21648,50000,25391.6630521,26700
1609,1700,20,900,0.817288888889,0.932855186475,1.4016091656,254795.77232,5314897.75778,50000,25410.3391113,26700
1610,1700,20,1000,0.819205555556,0.935399156548,1.40086297748,250171.662834,5336860.60621,50000,25471.4770842,26700
1611,1700,20,1100,0.823652777778,0.942135235462,1.40417546542,240919.106924,5314500.17164,50000,25425.0916786,26700
1612,1700,20,1200,0.826,0.920290589997,1.40309392234,237121.608142,5310517.90643,50000,25408.5405354,26700
1613,1700,20,1300,0.829894444444,0.9337588899,1.40037893799,231681.324805,5320959.6123,50000,25444.9656057,26700
1614,1700,20,1400,0.831719444444,0.935296972043,1.40370632492,224279.594016,5325976.09992,50000,25465.8497944,26700
1615,1700,20,1500,0.834586111111,0.930105373504,1.39830262022,220794.17761,5335055.32952,50000,25485.4807108,26700
1616,1700,20,1600,0.837969444444,0.932759180599,1.40530050802,214455.907363,5314077.26816,50000,25437.5320445,26700
1617,1700,20,1700,0.840952777778,0.940246493327,1.40669466004,208666.759502,5292929.81968,50000,25390.5419021,26700
1618,1700,20,1800,0.843225,0.937358970987,1.40261778511,205180.514282,5302582.16847,50000,25407.4979309,26700
1619,1700,20,1900,0.846766666667,0.936473978738,1.39970880572,199466.434042,5316001.5644,50000,25459.6480019,26700
1620,1700,20,2000,0.848944444444,0.926404298754,1.4023911571,194245.96341,5292427.77428,50000,25394.8396869,26700
1621,1700,20,2100,0.852605555556,0.929086290023,1.40045977817,188908.202807,5291565.20316,50000,25411.4623252,26700
1622,1700,20,2200,0.854011111111,0.941550536007,1.4017634955,185175.32141,5316380.41446,50000,25473.7103783,26700
1623,1700,20,2300,0.856536111111,0.949846581897,1.39981722503,181544.052831,5301991.55557,50000,25439.1568349,26700
1624,1700,20,2400,0.859230555556,0.928993777279,1.40407453621,177167.921163,5286097.81776,50000,25407.4115062,26700
1625,1800,20,100,0.804311111111,0.948079923156,1.42616865535,284021.734856,5446403.57205,50000,25841.9906202,26800
1626,1800,20,200,0.808830555556,0.952802370102,1.43161548353,274604.782988,5448930.1576,50000,25849.5266881,26800
1627,1800,20,300,0.812155555556,0.949070859777,1.42407745768,269178.926779,5451216.91341,50000,25855.3817404,26800
1628,1800,20,400,0.815188888889,0.95357015465,1.42680999918,261596.322474,5456956.49831,50000,25878.8646474,26800
1629,1800,20,500,0.818541666667,0.934213258902,1.42794615748,255418.891268,5456881.92549,50000,25881.478435,26800
1630,1800,20,600,0.821788888889,0.948527836489,1.4227610565,248995.382452,5452110.41799,50000,25861.3657236,26800
1631,1800,20,700,0.824194444444,0.947514708882,1.42351966924,243915.084069,5469975.776,50000,25912.4333563,26800
1632,1800,20,800,0.827825,0.928546194576,1.42446665679,237529.286869,5455387.83111,50000,25876.2499547,26800
1633,1800,20,900,0.829663888889,0.933569612823,1.42773817662,232314.122189,5442929.64491,50000,25833.7808889,26800
1634,1800,20,1000,0.833525,0.935993059962,1.42680140139,226000.263013,5448457.28936,50000,25855.75901,26800
1635,1800,20,1100,0.836222222222,0.943139148912,1.42423901828,220775.855738,5439207.82366,50000,25838.3035856,26800
1636,1800,20,1200,0.838963888889,0.933523766051,1.42536683637,213749.408019,5434493.76743,50000,25827.737262,26800
1637,1800,20,1300,0.841972222222,0.933454382888,1.42390204111,208147.195026,5444315.22784,50000,25866.6470938,26800
1638,1800,20,1400,0.845819444444,0.944908546783,1.42398339458,204127.694127,5457342.01468,50000,25905.2057945,26800
1639,1800,20,1500,0.846983333333,0.946311902263,1.4272670438,200524.103607,5455916.04058,50000,25899.4807036,26800
1640,1800,20,1600,0.849719444444,0.953870227997,1.42414107593,195034.160062,5424916.9505,50000,25814.56007,26800
1641,1800,20,1700,0.852494444444,0.945782858149,1.42209531963,190411.68176,5440284.39712,50000,25867.958134,26800
1642,1800,20,1800,0.856069444444,0.942993815618,1.4269847749,184996.895736,5426609.44517,50000,25830.8002792,26800
1643,1800,20,1900,0.858125,0.949311461765,1.42441763112,181499.449215,5421523.51791,50000,25819.7616663,26800
1644,1800,20,2000,0.861558333333,0.947829069338,1.42089490084,174201.562852,5448242.04436,50000,25907.4758959,26800
1645,1800,20,2100,0.863433333333,0.941584329835,1.42323263315,171664.972698,5425071.32921,50000,25845.847359,26800
1646,1800,20,2200,0.866419444444,0.956399745838,1.42684170777,166812.380429,5425109.71646,50000,25847.4367744,26800
1647,1800,20,2300,0.868586111111,0.926160199672,1.4261103597,163717.38533,5431762.10915,50000,25876.4343374,26800
1648,1800,20,2400,0.870716666667,0.943979058659,1.42589426266,159536.775044,5425096.18383,50000,25862.6465045,26800
1649,1900,20,100,0.818925,0.950139375374,1.45070658979,256660.046436,5581251.1848,50000,26283.713871,26900
1650,1900,20,200,0.821922222222,0.963021665439,1.4478437992,250893.565976,5586253.92673,50000,26299.7667946,26900
1651,1900,20,300,0.8261,0.943229261668,1.45120370824,243963.900675,5577562.30613,50000,26272.487922,26900
1652,1900,20,400,0.828041666667,0.944283655542,1.44433652525,238910.721708,5592203.65109,50000,26311.1366287,26900
1653,1900,20,500,0.830941666667,0.938355598123,1.44984927195,234291.673002,5576431.60666,50000,26272.7685955,26900
1654,1900,20,600,0.833913888889,0.956094511252,1.44996980971,227386.233928,5566893.27751,50000,26251.5253486,26900
1655,1900,20,700,0.836591666667,0.958682380071,1.44913275793,221531.59549,5582041.47727,50000,26292.8298033,26900
1656,1900,20,800,0.840047222222,0.951100666374,1.448551673,215832.640712,5566333.73728,50000,26255.2079533,26900
1657,1900,20,900,0.842497222222,0.953824231381,1.44342862589,211508.369006,5581895.48092,50000,26299.4532645,26900
1658,1900,20,1000,0.845580555556,0.954315983104,1.45083233307,205655.672842,5587182.90129,50000,26321.3794418,26900
1659,1900,20,1100,0.849002777778,0.955456328727,1.44867964985,198007.064522,5562944.2983,50000,26252.1199884,26900
1660,1900,20,1200,0.851369444444,0.948024761868,1.44708197867,194377.044567,5587561.51132,50000,26323.416509,26900
1661,1900,20,1300,0.853869444444,0.943467989882,1.44772652214,188801.860745,5579621.89938,50000,26311.4665244,26900
1662,1900,20,1400,0.856961111111,0.95794402332,1.44699632911,185705.048935,5592908.39908,50000,26353.1044341,26900
1663,1900,20,1500,0.859519444444,0.957167986051,1.4463563957,179959.012358,5569912.88061,50000,26292.6229489,26900
1664,1900,20,1600,0.862138888889,0.954291064484,1.44755610813,175826.834736,5576557.60249,50000,26307.3893437,26900
1665,1900,20,1700,0.864436111111,0.946439341468,1.44894561488,171642.918724,5576601.27135,50000,26310.552693,26900
1666,1900,20,1800,0.867775,0.952943953653,1.45174490509,166836.267934,5567004.59268,50000,26299.4005466,26900
1667,1900,20,1900,0.869613888889,0.937651397771,1.44878190069,163684.806913,5558072.89019,50000,26272.3951434,26900
1668,1900,20,2000,0.873113888889,0.943974430533,1.44608676797,157408.417362,5579814.09012,50000,26336.8122116,26900
1669,1900,20,2100,0.873205555556,0.962699993079,1.44389487827,157559.244866,5550478.35176,50000,26255.492239,26900
1670,1900,20,2200,0.876702777778,0.955082776424,1.44979290234,151010.741465,5567971.73981,50000,26320.110841,26900
1671,1900,20,2300,0.878930555556,0.943020923568,1.44833757968,147449.141049,5538389.08502,50000,26232.2437721,26900
1672,1900,20,2400,0.881772222222,0.958167905189,1.45082330683,143808.099968,5553867.87677,50000,26291.7361137,26900
1673,2000,20,100,0.832008333333,0.958055622041,1.46965874169,236640.881338,5712955.07996,50000,26704.6023919,27000
1674,2000,20,200,0.834766666667,0.956075605787,1.46632982574,230228.434969,5727112.93157,50000,26749.622373,27000
1675,2000,20,300,0.838488888889,0.962089003601,1.47043900121,222632.973743,5706614.16092,50000,26693.3818433,27000
1676,2000,20,400,0.840836111111,0.959560818813,1.47136255223,217377.631792,5727570.09975,50000,26764.4630019,27000
1677,2000,20,500,0.843472222222,0.952696433574,1.46931828312,212808.139645,5719084.65152,50000,26732.985658,27000
1678,2000,20,600,0.847008333333,0.949265880573,1.46962070573,206025.147055,5709301.00898,50000,26711.4631111,27000
1679,2000,20,700,0.848655555556,0.94964701231,1.4711530997,202195.353759,5698881.56033,50000,26680.2997368,27000
1680,2000,20,800,0.852158333333,0.947839285732,1.47192944008,196624.783266,5706729.69428,50000,26704.1264729,27000
1681,2000,20,900,0.854563888889,0.956198188342,1.46664008526,191583.500318,5718858.84895,50000,26739.4401331,27000
1682,2000,20,1000,0.856886111111,0.951811012161,1.46592355463,186588.599293,5722086.33247,50000,26753.5432638,27000
1683,2000,20,1100,0.859061111111,0.94690546797,1.46659038129,182132.693396,5703656.55331,50000,26706.8584972,27000
1684,2000,20,1200,0.862936111111,0.952650696906,1.46796330856,177194.067877,5700988.02278,50000,26702.134249,27000
1685,2000,20,1300,0.864636111111,0.947525030151,1.4679089767,174540.678913,5709045.53476,50000,26725.3052452,27000
1686,2000,20,1400,0.867972222222,0.957112267991,1.46515077666,167471.063376,5701396.18124,50000,26710.8989174,27000
1687,2000,20,1500,0.870119444444,0.946666314646,1.47031115444,164520.824206,5688878.83366,50000,26686.3086688,27000
1688,2000,20,1600,0.872988888889,0.955791450033,1.46701057482,159969.225961,5703975.95498,50000,26722.9515721,27000
1689,2000,20,1700,0.875363888889,0.942785109039,1.47302518251,155845.711916,5704199.72274,50000,26720.9890626,27000
1690,2000,20,1800,0.878372222222,0.952874107126,1.4709188412,151865.806973,5694214.61281,50000,26706.860042,27000
1691,2000,20,1900,0.879963888889,0.941441886917,1.46818628847,147856.227987,5695070.61748,50000,26719.5528737,27000
1692,2000,20,2000,0.881697222222,0.940225010032,1.46602452988,145261.758327,5693797.40708,50000,26714.3860507,27000
1693,2000,20,2100,0.884577777778,0.945888294035,1.46886281386,141053.374004,5699498.15056,50000,26737.412983,27000
1694,2000,20,2200,0.887330555556,0.956354842994,1.46947525345,136325.160828,5710924.24085,50000,26771.4391129,27000
1695,2000,20,2300,0.889302777778,0.93605970868,1.466421987,133460.532651,5698309.44865,50000,26739.5324805,27000
1696,2000,20,2400,0.891358333333,0.952946186351,1.46624742329,129199.422323,5686949.29122,50000,26718.7780964,27000
1697,2100,20,100,0.842661111111,0.962735998764,1.48868227716,216001.997234,5864823.84682,50000,27193.1401793,27100
1698,2100,20,200,0.846805555556,0.95930010971,1.49016029252,209762.783484,5862688.56978,50000,27182.0265166,27100
1699,2100,20,300,0.849575,0.961385375292,1.49207226581,202721.439914,5831013.29538,50000,27104.0618879,27100
1700,2100,20,400,0.852108333333,0.949818559197,1.49285419002,198697.263306,5855388.45592,50000,27167.6554328,27100
1701,2100,20,500,0.855180555556,0.95811114438,1.49080209631,194302.325902,5850703.43341,50000,27156.1519343,27100
1702,2100,20,600,0.857675,0.95896215042,1.48565807901,188890.011674,5852647.69168,50000,27160.528976,27100
1703,2100,20,700,0.859633333333,0.956694410248,1.48855708438,184629.500671,5853321.22436,50000,27166.9256437,27100
1704,2100,20,800,0.8626,0.951374719782,1.4917399961,179319.905703,5855226.93587,50000,27173.6886203,27100
1705,2100,20,900,0.865275,0.967729166342,1.48733894783,175992.853698,5843239.08157,50000,27138.0378266,27100
1706,2100,20,1000,0.867805555556,0.961876642398,1.49038838395,170166.348823,5829255.20685,50000,27113.5726937,27100
1707,2100,20,1100,0.870780555556,0.963546883,1.48671557789,164808.494374,5857160.83306,50000,27191.8406831,27100
