DMU,x
1407,0.968187017667827
1408,0.963345396019443
1409,0.960960675768931
1410,0.956859330432042
1411,0.954043721382403
1412,0.949796137146477
1413,0.947098934677884
1414,0.944275921784796
1415,0.941354730571149
1416,0.937350891567198
1417,0.934734224888035
1418,0.931130475031206
1419,0.927152656265578
1420,0.924414096146946
1421,1
1422,0.98344054242236
1423,0.980532934432178
1424,0.976409512195765
1425,0.973635568971705
1426,0.968063383153606
1427,0.966926097371111
1428,0.962072119981523
1429,0.958230951172549
1430,0.955803582470656
1431,0.950526759524142
1432,0.948790897046365
1433,0.945210932552226
1434,0.94296617588468
1435,0.938076037262588
1436,0.935761534598862
1437,0.932202524542121
1438,0.928472748557127
1439,0.925202577339469
1440,0.922388223969723
1441,0.91990890513054
1442,0.914603686957965
1443,0.912393319684995
1444,0.908670527277427
1445,1
1446,0.96797791072722
1447,0.965269817638056
1448,0.960524553615125
1449,0.957866050172694
1450,0.953586613257364
1451,0.94976738984974
1452,0.947048452960951
1453,0.943375057747253
1454,0.94076497696082
1455,0.937977663524609
1456,0.933577357366036
1457,0.930087992933971
1458,0.928153535692729
1459,0.924117490647044
1460,0.920484751381529
1461,0.917511417900159
1462,0.915284395134019
1463,0.911217904693726
1464,0.908462891345661
1465,0.905122016620737
1466,0.901414496177525
1467,0.898267055778817
1468,0.8953798343869
1469,0.998977026265854
1470,0.95237694172214
1471,0.949213233041132
1472,0.945338077230305
1473,0.941782079347742
1474,0.939655347889863
1475,0.935711839367945
1476,0.932083154207322
1477,0.929153297505498
1478,0.92609945341261
1479,0.921972482173819
1480,0.919188150199142
1481,0.915868095494599
1482,0.912310725204405
1483,0.909324732230411
1484,0.905557404429382
1485,0.902107579051217
1486,0.900204055429002
1487,0.897360556730647
1488,0.894006879348426
1489,0.890113208020747
1490,0.888630305530308
1491,0.884622093023776
1492,0.880208251976707
1493,1
1494,0.937416786510672
1495,0.934461230929172
1496,0.930645948362609
1497,0.927096039419008
1498,0.923960724364446
1499,0.920107612064888
1500,0.917271681740161
1501,0.913198050245082
1502,0.911337016049969
1503,0.907905568910365
1504,0.903657474678057
1505,0.901323866589066
1506,0.898233595057487
1507,0.894497888342541
1508,0.89034135983205
1509,0.888588328300894
1510,0.884977019357337
1511,0.881929307976388
1512,0.878834193834146
1513,0.876476709719053
1514,0.873477482026957
1515,0.870982819516515
1516,0.867116411461996
1517,1
1518,0.921697921289486
1519,0.918651749859081
1520,0.915060747121699
1521,0.910714273517558
1522,0.908691074501463
1523,0.905122432711172
1524,0.902239314469072
1525,0.899715314473443
1526,0.896094218867228
1527,0.892876296402317
1528,0.88899480725328
1529,0.886126025011575
1530,0.883136984620139
1531,0.881159444010911
1532,0.877413857420551
1533,0.873723102967349
1534,0.871200243297422
1535,0.868706123809585
1536,0.865801422608027
1537,0.862724091885389
1538,0.859407075606126
1539,0.855892921987733
1540,0.853633042985642
1541,1
1542,0.907192459044574
1543,0.902279349699483
1544,0.899175337488106
1545,0.897720541735743
1546,0.893047737382971
1547,0.889840052251889
1548,0.887324254809509
1549,0.883786630998912
1550,0.881022793584858
1551,0.878166998264691
1552,0.874950201481156
1553,0.872308896835026
1554,0.868856523981326
1555,0.866617527784999
1556,0.863729467044726
1557,0.860362628014045
1558,0.857776642374131
1559,0.855129351372179
1560,0.851512328852272
1561,0.849093676390941
1562,0.845410791311909
1563,0.842980028396375
1564,0.838686484640225
1565,1
1566,0.995638768599068
1567,0.992732790386234
1568,0.997557136027422
1569,0.993924370038897
1570,0.993561996985831
1571,0.985897426072269
1572,0.982903702382522
1573,0.98005865411742
1574,0.97735225978818
1575,0.998087706389157
1576,0.994356141432953
1577,0.994146654088961
1578,0.987626896462935
1579,0.983197807840004
1580,0.97984081415226
1581,0.976745653679687
1582,0.972862923363454
1583,0.969686685507031
1584,0.968289823704831
1585,0.963737462052664
1586,0.961277584318572
1587,1
1588,0.996819696507213
1589,0.993521597579726
1590,0.989244010727273
1591,0.986113859139042
1592,0.981148768620717
1593,0.978510552809154
1594,0.97395044026035
1595,0.969720888210862
1596,0.968452543909501
1597,0.963274294815683
1598,0.961461910174584
1599,0.956557625181829
1600,0.954354109243551
1601,0.952201792256983
1602,0.947752896164197
1603,0.946074230994327
1604,1
1605,0.995347129945932
1606,0.990829545209115
1607,0.988248428189473
1608,0.984030248131283
1609,0.980264205928463
1610,0.975315321111903
1611,0.973428979448597
1612,0.969106233999651
1613,0.966647805474715
1614,0.961871400036312
1615,0.958402836799567
1616,0.955571110018781
1617,0.952335508091608
1618,0.948345382597899
1619,0.945828305004803
1620,0.941850640763291
1621,0.939810636469129
1622,0.935536241097905
1623,0.932533776196994
1624,0.929751955563675
1625,0.998363391608674
1626,0.992164660632161
1627,0.987767788579946
1628,0.983711366505389
1629,0.979826366558843
1630,0.976236094994433
1631,0.971707289761048
1632,0.968680905260519
1633,0.963618172251875
1634,0.961099210470828
1635,0.957369189764544
1636,0.953770568263341
1637,0.950575677767669
1638,0.948365359460348
1639,0.943197393148243
1640,0.939838123547995
1641,0.936572058315627
1642,0.934227398375317
1643,0.93026710309909
1644,0.927916984095673
1645,0.923957927854553
1646,0.921230735747664
1647,0.91792293701756
1648,0.914716378844159
1649,0.999223563282038
1650,0.974989959729313
1651,0.972136658496445
1652,0.967140385341103
1653,0.963328859689944
1654,0.959656316666056
1655,0.955701599685963
1656,0.952685456967001
1657,0.948581222177209
1658,0.945273400871165
1659,0.94261404567315
1660,0.938860687537717
1661,0.93530443877153
1662,0.93243970050825
1663,0.929035678611817
1664,0.925742975914863
1665,0.922150665667969
1666,0.919716840703321
1667,0.915761966460657
1668,0.913667305382538
1669,0.908054807261885
1670,0.90603090806956
1671,0.902728626561948
1672,0.900092584474477
1673,1
1674,0.958940498906303
1675,0.956188488786474
1676,0.951919692725846
1677,0.9480371187177
1678,0.945214336546878
1679,0.940339608653984
1680,0.937573343748955
1681,0.933744753569578
1682,0.929963377329266
1683,0.926077518615764
1684,0.924063804949256
1685,0.919763044711705
1686,0.917290576500382
1687,0.913649514507329
1688,0.910809278552863
1689,0.907491920280408
1690,0.904876567171415
1691,0.900923302347584
1692,0.897179149652232
1693,0.89464155722677
1694,0.892005941622191
1695,0.888621568550955
1696,0.88536002841785
1697,0.998995316824166
1698,0.943369596497346
1699,0.939756210739744
1700,0.93593439350735
1701,0.932754899654331
1702,0.928992328353231
1703,0.924708589581938
1704,0.92171528660004
1705,0.918465811419516
1706,0.915115404788246
1707,0.912273784249842
1708,0.909280530317151
1709,0.905484963267247
1710,0.902936031817154
1711,0.898359977636568
1712,0.895415308438048
1713,0.891557431856021
1714,0.890099746352708
1715,0.88630589125788
1716,0.883431543787841
1717,0.879792870673798
1718,0.876794894749364
1719,0.873659767062654
1720,0.870425665195808
1721,1
1722,0.929405447967875
1723,0.924093520802373
1724,0.919702031561676
1725,0.916236630079394
1726,0.913137129544839
1727,0.909035265128501
1728,0.906857345500951
1729,0.90327695236176
1730,0.90000881901133
1731,0.89761865615679
1732,0.893688096874075
1733,0.891193280675295
1734,0.887226514592263
1735,0.884707324474744
1736,0.88176612959672
1737,0.878356221087948
1738,0.875658156827035
1739,0.872912976493744
1740,0.869013018261886
1741,0.865865912529297
1742,0.862964706276276
1743,0.859817800786438
1744,0.857418434245132
1745,1
1746,0.912074027500808
1747,0.908746868054261
1748,0.905499084978118
1749,0.901565859450029
1750,0.898671426335499
1751,0.895367160208638
1752,0.892640981925229
1753,0.889806235786405
1754,0.885912016837109
1755,0.883031440200127
1756,0.879827333922763
1757,0.876183137092767
1758,0.873197523029317
1759,0.869819733182495
1760,0.867181746198081
1761,0.864454501062239
1762,0.860767062745369
1763,0.858485740392192
1764,0.855317770711478
1765,0.852266621283603
1766,0.849412815220844
1767,0.846476496841745
1768,0.844178537226957
1769,0.999426169742987
1770,0.896225098336973
1771,0.892284075337951
1772,0.890427245695763
1773,0.886664891404104
1774,0.884597208868801
1775,0.881099870185339
1776,0.877480005973558
1777,0.874205301123021
1778,0.871342397714256
1779,0.86767335607034
1780,0.865212026171962
1781,0.862632545247374
1782,0.858766695862702
1783,0.856370840430684
1784,0.85259896970513
1785,0.850246772738432
1786,0.847394743605737
1787,0.844399445701099
1788,0.841485384091288
1789,0.838115261383645
1790,0.834910361065468
1791,0.832774050571621
1792,0.829679317897614
1793,1
1794,0.99751922814714
1795,0.992802306509106
1796,0.99060619817368
1797,0.985624935090383
1798,0.981652551535389
1799,1
1800,0.994575982840128
1801,0.993442696255259
1802,0.993910202663611
1803,0.98533800290688
1804,0.979896288071751
1805,0.976318455306172
1806,0.97316314935962
1807,0.96994231661392
1808,0.967869215173295
1809,0.997526060995375
1810,0.993454990556563
1811,0.989132309244959
1812,0.983102943849097
1813,0.980965487589499
1814,0.977792883230616
1815,0.97398597744014
1816,0.969612442124067
1817,0.967827565522343
1818,0.962593320450225
1819,0.960242457966692
1820,0.956829745755193
1821,0.954771979488858
1822,0.950063795907018
1823,0.999544954452153
1824,0.995675463040481
1825,0.991912096483978
1826,0.987115921240109
1827,0.983188585686546
1828,0.978842061544918
1829,0.975164250323259
1830,0.972167608900576
1831,0.967965751225356
1832,0.964491686565735
1833,0.961726354060977
1834,0.957480499557244
1835,0.955585722030009
1836,0.950353379757447
1837,0.947551996313065
1838,0.945206880622377
1839,0.940747771950785
1840,0.938740051266445
1841,0.935486699848566
1842,1
1843,0.996253214742223
1844,0.990750186483145
1845,0.986399587703981
1846,0.982015681818945
1847,0.979242153311788
1848,0.975037272036018
1849,0.971795539040969
1850,0.966923844401704
1851,0.963295312303685
1852,0.95871283015246
1853,0.955585144166057
1854,0.953438557602581
1855,0.948936442248221
1856,0.945681598963095
1857,0.942109756570289
1858,0.938479558330764
1859,0.93542060276226
1860,0.93164233559501
1861,0.929274757615784
1862,0.925965387485966
1863,0.923553302624548
1864,0.920234024283655
1865,1
1866,0.981598343916039
1867,0.978481414224144
1868,0.973034492607173
1869,0.970358874174047
1870,0.965060942579602
1871,0.961276012025083
1872,0.957711046401654
1873,0.954995430203916
1874,0.951021442535965
1875,0.946448926584956
1876,0.944329880669152
1877,0.939956055023728
1878,0.937664943239365
1879,0.933029219253751
1880,0.931789032709213
1881,0.926484590207953
1882,0.924084783203362
1883,0.921071684316609
1884,0.91637269635773
1885,0.913795896495246
1886,0.911079861226584
1887,0.9074215252375
1888,0.904577780144398
1889,0.999398673423152
1890,0.966573006253144
1891,0.962179423121636
1892,0.957446203229307
1893,0.953842502331545
1894,0.950520389079332
1895,0.945444799302931
1896,0.943037742557493
1897,0.938983118640119
1898,0.935962743053858
1899,0.931838952834969
1900,0.928067519238161
1901,0.924103703404106
1902,0.921723456616977
1903,0.919166952060563
1904,0.915576065133434
1905,0.911949467549577
1906,0.908241821363242
1907,0.905859213106367
1908,0.903715511391353
1909,0.898337879564923
1910,0.895675286457736
1911,0.892969235580564
1912,0.890422145849429
1913,1
1914,0.948142119776742
1915,0.945102109624107
1916,0.941104916810628
1917,0.938099649066272
1918,0.932389412979048
1919,0.930136895209373
1920,0.927648421944705
1921,0.922915004454784
1922,0.920218570675959
1923,0.917185398648078
1924,0.913030501082467
1925,0.910011009298605
1926,0.907354235553737
1927,0.904674246936925
1928,0.901151422918177
1929,0.897296223592355
1930,0.89403016992586
1931,0.89084328740096
1932,0.887987129814496
1933,0.885110973003467
1934,0.881462682743462
1935,0.878871503543843
1936,0.876012557246208
1937,0.998864558541215
1938,0.933608399908419
1939,0.929257654171948
1940,0.925328283181156
1941,0.922438254947731
1942,0.918983768058767
1943,0.915532669532063
1944,0.912200463585267
1945,0.909077431173393
1946,0.905974481892208
1947,0.901658001104791
1948,0.898805110655423
1949,0.89617750489662
1950,0.892667062586134
1951,0.890012644843012
1952,0.885399958080287
1953,0.882088815136402
1954,0.879653477118793
1955,0.877248561432732
1956,0.874311987908933
1957,0.870646189040125
1958,0.867782062595012
1959,0.864187417225253
1960,0.861562566811126
1961,0.999576272041466
1962,0.918776900163816
1963,0.914415096397567
1964,0.911063249353114
1965,0.906946480630043
1966,0.903502174627163
1967,0.900525802750024
1968,0.896541639908076
1969,0.894011746007005
1970,0.890348532640985
1971,0.887672339111956
1972,0.883164180484857
1973,0.880276002752136
1974,0.87798410929461
1975,0.874352630581799
1976,0.871516577011902
1977,0.867470836280304
1978,0.864659059299382
1979,0.86130493804204
1980,0.859265507515037
1981,0.855671326772105
1982,0.853004066307608
1983,0.850846643243044
1984,0.847503483348912
1985,1
1986,0.903027056109938
1987,0.899275180496459
1988,0.895104119012609
1989,0.891451244605162
1990,0.889075585239017
1991,0.88567176877824
1992,0.882043831312211
1993,0.879513970211541
1994,0.876357909396138
1995,0.873600376619093
1996,0.870451092945491
1997,0.866535150391248
1998,0.863528780230078
1999,0.859451476743573
2000,0.858107394134242
2001,0.853527138390419
2002,0.850831253249969
2003,0.847784096574024
2004,0.844933883203963
2005,0.842606152502072
2006,0.83949984169926
2007,0.836057712844644
2008,0.83308433561554
2009,1
2010,0.88743562479876
2011,0.883637345784587
2012,0.880039152301313
2013,0.876983773457607
2014,0.873568477636233
2015,0.870595469621805
2016,0.867106225328308
2017,0.864389402606796
2018,0.861757528780181
2019,0.859045475369533
2020,0.854415816146666
2021,0.852561210965855
2022,0.848594192548611
2023,0.845749135542282
2024,0.843199072147491
2025,0.839122725796889
2026,0.837276323925618
2027,0.835123804343685
2028,0.831220190841878
2029,0.828337883694282
2030,0.825366742358252
2031,0.822956542638096
2032,0.819571877136336
2033,1
2034,0.994680753704935
2035,0.989624437142444
2036,1
2037,0.995093797161922
2038,0.99147420047145
2039,0.986667773583937
2040,0.984365340025745
2041,0.97995768140465
2042,0.976501338203327
2043,0.972985230509028
2044,1
2045,1
2046,0.993011839470872
2047,0.987362330850755
2048,0.983931771522253
2049,0.98169809628052
2050,0.977489412301784
2051,0.974892805974425
2052,0.968869440464854
2053,0.9666369617955
2054,0.962328247855354
2055,0.959608850226628
2056,0.95638814611852
2057,0.999219182999638
2058,0.995396546302496
2059,0.993164642945143
2060,0.987320606427429
2061,0.983692608916854
2062,0.977956951007599
2063,0.974902399606179
2064,0.971674832046006
2065,0.967321044866
2066,0.964290117771648
2067,0.960191932188951
2068,0.956738720796502
2069,0.953969672649928
2070,0.950606076971845
2071,0.94717553331613
2072,0.944194729603726
2073,0.940084666572537
2074,0.998866516455061
2075,0.995653644127872
2076,0.990908497769233
2077,0.986225386077657
2078,0.98309801059484
2079,0.977716301985061
2080,0.973542530613776
2081,0.970021422679977
2082,0.966122830488566
2083,0.962274598964755
2084,0.957850144667437
2085,0.955093217525567
2086,0.952718121970071
2087,0.947920493988484
2088,0.944781059961514
2089,0.941142782063013
2090,0.938112412568615
2091,0.933876015001799
2092,0.93112994038421
2093,0.928514752430173
2094,0.927029919418467
2095,1
2096,0.990303134688033
2097,0.98616468998479
2098,0.980782030558431
2099,0.978760042054363
2100,0.973631618414985
2101,0.967733482180978
2102,0.96456850223925
2103,0.960328136325712
2104,0.957099812877071
2105,0.953199248739831
2106,0.948701516307393
2107,0.945456895685537
2108,0.943169207119633
2109,0.939061723046448
2110,0.935767859231153
2111,0.932312777135068
2112,0.929359235771108
2113,0.925420559109453
2114,0.921532621407501
2115,0.919079449737925
2116,0.915853485389514
2117,0.912639131768223
2118,0.9094414500191
2119,1
2120,0.972942019865572
2121,0.96901798755481
2122,0.965571446190682
2123,0.960573481581275
2124,0.956782687014241
2125,0.953514741634035
2126,0.948128976355113
2127,0.944659170058183
2128,0.941003693747135
2129,0.937761563851057
2130,0.93412775262098
2131,0.930852675112433
2132,0.926880805606341
2133,0.923678327164514
2134,0.919504138771018
2135,0.916605619240634
2136,0.913411101825282
2137,0.909963047421579
2138,0.90714205414468
2139,0.904711505671452
2140,0.900537907815743
2141,0.897470053389552
2142,0.894532016772222
2143,1
2144,0.955694463341638
2145,0.95094414983596
2146,0.945788616137035
2147,0.943895486826449
2148,0.938630181639642
2149,0.93631025254293
2150,0.932627715076148
2151,0.928893115172446
2152,0.925575370225702
2153,0.921878559160743
2154,0.919163081697357
2155,0.91606820665097
2156,0.911593692951488
2157,0.908369923487522
2158,0.905111321061513
2159,0.900773259645814
2160,0.899773048665879
2161,0.89600102717103
2162,0.89227569430108
2163,0.889803968866616
2164,0.885168002966411
2165,0.882715943727471
2166,0.879470706027771
2167,1
2168,0.940626435075779
2169,0.934857107593168
2170,0.931593521830517
2171,0.926374455937269
2172,0.924467039163034
2173,0.920427225565169
2174,0.917762084306762
2175,0.91310923256307
2176,0.911295915810142
2177,0.906268551890091
2178,0.902119752436945
2179,0.900350412153458
2180,0.897677510115582
2181,0.8938783601715
2182,0.890716989867321
2183,0.887701862992411
2184,0.883804770111678
2185,0.880734242549212
2186,0.87801377698446
2187,0.874912461663806
2188,0.871757397943365
2189,0.868595681975308
2190,0.864871755985498
2191,1
2192,0.923907054371222
2193,0.919276252642302
2194,0.915868960393356
2195,0.911497461389997
2196,0.909179852846614
2197,0.905731979064572
2198,0.901772620561859
2199,0.898589147756729
2200,0.894892315015924
2201,0.891889921560759
2202,0.888416792239026
2203,0.88550899028318
2204,0.881785947904407
2205,0.87850353459021
2206,0.875609564625608
2207,0.87334231308032
2208,0.870546457908447
2209,0.86667924760862
2210,0.863659159302164
2211,0.860773954151608
2212,0.857171740698001
2213,0.854865202815968
2214,0.85168683681009
2215,0.999535227019699
2216,0.907126699234914
2217,0.904261934740242
2218,0.899441442889724
2219,0.897269591699195
2220,0.893751121009644
2221,0.890542304336959
2222,0.886947489566476
2223,0.882808254492905
2224,0.880629005953391
2225,0.877253574361453
2226,0.874081243015467
2227,0.871634485023183
2228,0.868195107938799
2229,0.864449804811987
2230,0.861655099171755
2231,0.858451325239679
2232,0.855664121287942
2233,0.853011096351123
2234,0.849148754586286
2235,0.84679017942029
2236,0.843494838584357
2237,0.841148505081927
2238,0.837760293532527
2239,0.999491943001162
2240,0.892201942065498
2241,0.888555237853538
2242,0.885522798824469
2243,0.882606859141675
2244,0.878807187711665
2245,0.875866901276504
2246,0.871733598704344
2247,0.868189980874755
2248,0.866412368542314
2249,0.863092930625269
2250,0.860518014146829
2251,0.856889795804232
2252,0.853461842252657
2253,0.851040745987569
2254,0.847374775503064
2255,0.844706795018585
2256,0.841407015795139
2257,0.838186346574605
2258,0.835131888436423
2259,0.833001229450098
2260,0.829779199546429
2261,0.825902605450373
2262,0.823330804051444
2263,1
2264,0.877170672743905
2265,0.873714124335727
2266,0.871090370688996
2267,0.867768935874094
2268,0.864048421738657
2269,0.861340018173098
2270,0.858641841237764
2271,0.855399237014242
2272,0.852106973114251
2273,0.848409882054865
2274,0.84558557452792
2275,0.842295513461102
2276,0.839231885331302
2277,0.83673326166103
2278,0.833083001759591
2279,0.830700277226739
2280,0.827021651181614
2281,0.824421138639317
2282,0.821662206861159
2283,0.819146147562695
2284,0.815699839939317
2285,0.813119889892756
2286,0.8103219882187
2287,1
2288,1
2289,0.995495185356497
2290,0.991588475265991
2291,0.988886184288541
2292,0.992239934282813
2293,0.980892652203868
2294,1
2295,0.993745100960731
2296,0.989924265037504
2297,0.984832470693207
2298,0.9815916601955
2299,0.978757774993415
2300,0.974882168547513
2301,0.971788641940486
2302,0.965250059532985
2303,0.963504257512316
2304,0.999557266656903
2305,0.996249698098685
2306,0.994581256992169
2307,0.986022776005825
2308,0.984032243734995
2309,0.98215102399856
2310,0.974857970838012
2311,0.971831183643794
2312,0.967343507212047
2313,0.964413191674415
2314,0.961280373185215
2315,0.956694195624432
2316,0.953574052650379
2317,0.950283161713245
2318,0.94710449928447
2319,1
2320,0.996434518530389
2321,0.990158674135817
2322,0.982795022417046
2323,0.980985395699302
2324,0.977660746033936
2325,0.972123840079729
2326,0.967694610461749
2327,0.964988951155945
2328,0.960911519210437
2329,0.958270382625796
2330,0.955016995315373
2331,0.949446810974897
2332,0.946928900394353
2333,0.944706329480726
2334,0.940610839383227
2335,0.937322430250434
2336,0.933434496491457
2337,0.929681797252407
2338,1
2339,0.995560939392812
2340,0.991359703628032
2341,0.98536661309522
2342,0.981380799059558
2343,0.97712574734718
2344,0.973235829370511
2345,0.968118105029988
2346,0.96404291485295
2347,0.959852778373234
2348,0.956739182487751
2349,0.95171356210727
2350,0.948449739259785
2351,0.944965164663203
2352,0.941406775977967
2353,0.938137719287877
2354,0.935274529300244
2355,0.93252351622026
2356,0.929288796561786
2357,0.92480851388467
2358,0.921873705823766
2359,0.917231207942774
2360,0.915372236973058
2361,1
2362,0.981744364705664
2363,0.976549784238228
2364,0.972531852408336
2365,0.966636973445382
2366,0.96413255693846
2367,0.958620287019523
2368,0.954125102340369
2369,0.950595909877616
2370,0.946907777662372
2371,0.941917930409048
2372,0.940078188337378
2373,0.935664719948036
2374,0.931735016464675
2375,0.929366034487244
2376,0.925470863875352
2377,0.923427287719685
2378,0.91888723441398
2379,0.914826824253832
2380,0.913212116146436
2381,0.90862921682132
2382,0.90623571181454
2383,0.902930432268919
2384,0.899491757705855
2385,0.999249446917487
2386,0.964566964977951
2387,0.959135557659592
2388,0.95482804691061
2389,0.950745386973596
2390,0.946353539388481
2391,0.943041141040962
2392,0.938576592953245
2393,0.933842018895469
2394,0.929757251339459
2395,0.926305209700848
2396,0.923218897717599
2397,0.920169380592457
2398,0.917054751698959
2399,0.913021411038602
2400,0.910783465041041
2401,0.906750136085395
2402,0.904219984207799
2403,0.90084730039213
2404,0.898230027381499
2405,0.893881212369676
2406,0.891089479424906
2407,0.887272444594478
2408,0.884554661758731
2409,1
2410,0.945663501623015
2411,0.940806318854048
2412,0.937909038976167
2413,0.933598262859348
2414,0.928894027079638
2415,0.925786011924061
2416,0.920333716964264
2417,0.918266320738841
2418,0.915002824910532
2419,0.912324635393155
2420,0.90794748407579
2421,0.905566008191859
2422,0.901605994350042
2423,0.898484024714053
2424,0.895210528248202
2425,0.890504890523859
2426,0.888469078827631
2427,0.885558709190725
2428,0.883334289307919
2429,0.879090060237379
2430,0.876234158796093
2431,0.873277943914845
2432,0.870281436159114
2433,0.999352070973692
2434,0.928546434644805
2435,0.92506938729043
2436,0.921649011236783
2437,0.91746514011278
2438,0.913427212584049
2439,0.910250942967366
2440,0.906837919115937
2441,0.903481702586596
2442,0.899364752431526
2443,0.896344134265314
2444,0.893633722245499
2445,0.890010505937356
2446,0.886546187414126
2447,0.883204610341774
2448,0.880783216171024
2449,0.878113476905273
2450,0.874136284804564
2451,0.871645788434366
2452,0.867873059464703
2453,0.864972524935681
2454,0.86192281205281
2455,0.858369290045473
2456,0.856265634256497
2457,1
2458,0.912881481340724
2459,0.908205632202002
2460,0.905399969415661
2461,0.902802558117702
2462,0.898876123787122
2463,0.895275474499471
2464,0.891909836818539
2465,0.887979424751938
2466,0.884929786322767
2467,0.882024818687838
2468,0.878975118775664
2469,0.875334913103611
2470,0.872742448837248
2471,0.87015654310915
2472,0.866636306889062
2473,0.86247342926416
2474,0.859516710196888
2475,0.856532598563866
2476,0.853660454442285
2477,0.851683708117977
2478,0.84738444254136
2479,0.845214261530163
2480,0.841550489556065
2481,1
2482,0.89854731684125
2483,0.894379552544125
2484,0.891115850229132
2485,0.887849890159981
2486,0.884369211838388
2487,0.880277532185356
2488,0.8772520942753
2489,0.873475014061808
2490,0.870239685344146
2491,0.867030967436912
2492,0.863772375814938
2493,0.862300144745569
2494,0.857415275023004
2495,0.855414716767941
2496,0.851490774086773
2497,0.848244785522009
2498,0.845924324072618
2499,0.843302961333178
2500,0.840326993704254
2501,0.836684032991205
2502,0.833610328441273
2503,0.831135191862345
2504,0.828674247915191
2505,1
2506,0.883120837464041
2507,0.878801717413837
2508,0.875940411913766
2509,0.872993294976594
2510,0.86844551913311
2511,0.865214898235863
2512,0.862394220855079
2513,0.859152157555163
2514,0.857185546863776
2515,0.852638076984927
2516,0.849549753017557
2517,0.847102604632621
2518,0.843058886884265
2519,0.840674397043264
2520,0.838152385382094
2521,0.834954742575446
2522,0.832245502065672
2523,0.82882749935823
2524,0.826390984016385
2525,0.823187976200505
2526,0.819793825129907
2527,0.817734696689061
2528,0.814314620313151
2529,1
2530,0.86805669516626
2531,0.863474927894572
2532,0.860777888156195
2533,0.857075111124332
2534,0.854677016376885
2535,0.851116368632804
2536,0.847115742408654
2537,0.845362514863923
2538,0.842258752467976
2539,0.839381186642339
2540,0.836265710662443
2541,0.832846106483418
2542,0.830664651362707
2543,0.827146980015028
2544,0.823553689827773
2545,0.820937170225509
2546,0.818450672256947
2547,0.814820614289207
2548,0.812239655181669
2549,0.809922053796718
2550,0.806438243622802
2551,0.803334512979155
2552,0.800391784976968
2553,1
2554,1
2555,1
2556,1
2557,1
2558,0.991413461367115
2559,0.992340979871896
2560,0.982341019716325
2561,0.978901107245516
2562,0.975955597541118
2563,0.972530011072329
2564,1
2565,0.996191721367538
2566,0.993099708864935
2567,0.987419342726912
2568,0.983993483363334
2569,0.978494845310443
2570,0.976918797443273
2571,0.971611713461529
2572,0.968222056827577
2573,0.964175358963331
2574,0.961020971668203
2575,0.957297488135361
2576,0.952447035296063
2577,1
2578,1
2579,0.990187599562693
2580,0.985405789242217
2581,0.979821641162773
2582,0.975912117589262
2583,0.972951080920536
2584,0.969625856789762
2585,0.964604526205757
2586,0.961712165904292
2587,0.957500168653516
2588,0.954604287752278
2589,0.951296072272212
2590,0.948655032295539
2591,0.94400637341151
2592,0.939708133500662
2593,0.936574573543788
2594,1
2595,0.994868056207545
2596,0.990663949546411
2597,0.984498537504781
2598,0.980264557782548
2599,0.975579608526889
2600,0.970125063117804
2601,0.967548494709527
2602,0.962015390989414
2603,0.958184855165868
2604,0.954900215525953
2605,0.951136998751606
2606,0.947812479765131
2607,0.944572090553631
2608,0.940675543915447
2609,0.937861384389329
2610,0.93371581332198
2611,0.930564951297788
2612,0.927227841700239
2613,0.923833562303381
2614,0.919911546637184
2615,1
2616,0.993985838892061
2617,0.98549976713187
2618,0.979987550271585
2619,0.975932972872046
2620,0.972053149865891
2621,0.966229647411858
2622,0.963583892421453
2623,0.95818739160031
2624,0.955319425788973
2625,0.949182889268052
2626,0.945362145340629
2627,0.940714958274454
2628,0.938547419090277
2629,0.934339238039599
2630,0.932265429802246
2631,0.929269964253435
2632,0.925065318911363
2633,0.921785056629091
2634,0.91751595266736
2635,0.915453611093143
2636,0.91164024374113
2637,0.908078652079869
2638,0.905149906930168
2639,1
2640,0.971770193690058
2641,0.967677861809884
2642,0.962997275856917
2643,0.958746023315118
2644,0.952840436817699
2645,0.949913448276588
2646,0.945206445295888
2647,0.941362356014102
2648,0.937076877171585
2649,0.933066308288388
2650,0.929340292405417
2651,0.926798246745322
2652,0.922249245944131
2653,0.919094556557455
2654,0.915247133783052
2655,0.913105260960661
2656,0.90922067740276
2657,0.905233473016403
2658,0.90238651614213
2659,0.899313859334771
2660,0.897035044757848
2661,0.892744556638453
2662,0.889904891297838
2663,1
2664,0.954792591570873
2665,0.949179585457724
2666,0.944386675322213
2667,0.941089562098156
2668,0.936747899857413
2669,0.934032066431269
2670,0.929163085313357
2671,0.924212183438807
2672,0.92031461676148
2673,0.918011012204331
2674,0.913065329197659
2675,0.910242311546536
2676,0.906884904300447
2677,0.903736442219257
2678,0.899901188423959
2679,0.896333816364276
2680,0.893826768329421
2681,0.891160975736668
2682,0.886860651144981
2683,0.884592098875753
2684,0.881162369938412
2685,0.877965667019585
2686,0.875397665164247
2687,0.997911203432015
2688,0.938039650395875
2689,0.932106265895467
2690,0.928972571974123
2691,0.92419426654763
2692,0.921378473471081
2693,0.9160579745492
2694,0.91199171942045
2695,0.907980694624116
2696,0.904867594044021
2697,0.901372202300919
2698,0.898142275811455
2699,0.895379752553692
2700,0.891068705361433
2701,0.888245683833066
2702,0.886058242002791
2703,0.88173835920154
2704,0.879153775926628
2705,0.875991017952722
2706,0.872334247515553
