DMU,(O)Demand,(O)PctDemand s,(O)Risk
720,0.875842,1.00294761002181,1.79150232999583
721,0.820039,0.954332,1.664453
722,0.822558,0.966508547856512,1.71965743668774
723,0.826031,0.969495173216142,1.72560400220489
724,0.830136,0.973229629922355,1.73287812103699
725,0.833372,0.975949709159181,1.73923343173757
726,0.835736,0.97765031545418,1.74696371647401
727,0.840189,0.981808332761988,1.75883784244032
728,0.842956,0.98411554069835,1.76388911709433
729,0.8464,0.987218901553387,1.77036164545541
730,0.849733,0.990197851934198,1.77660604863774
731,0.851553,0.9914203659045,1.77969243626435
732,0.853994,0.993373354734832,1.78408265696053
733,0.856742,0.995689818927104,1.78911933007327
734,0.860603,0.999304594686582,1.79648410520733
735,0.863511,1.00181731952806,1.80186315465359
736,0.865253,1.00298384190374,1.8048143893638
737,0.868011,1.00533467096763,1.80989014385408
738,0.870869,1.00773358487716,1.81532987568394
739,0.872858,1.00856883861947,1.82012880943534
740,0.876842,1.01171724087369,1.82908427293852
741,0.878889,1.01270385585637,1.83364117601596
742,0.880792,1.01521825115498,1.83703043031166
743,0.883961,1.01881143333332,1.8426362147214
744,0.884997,1.01923656359353,1.84300152995996
745,0.833392,0.954122,1.6921
746,0.837344,0.985313674429987,1.77713484989063
747,0.839319,0.986548418007079,1.77983990460763
748,0.843058,0.989862380855503,1.78746808938891
749,0.845606,0.991779352487793,1.79544113089492
750,0.847619,0.993078021294313,1.80225627361924
751,0.852514,0.997808749200075,1.81376811433663
752,0.854383,0.999073517384188,1.8168210258752
753,0.857806,1.00216194845686,1.823184970644
754,0.859314,1.00301984663954,1.82548550352335
755,0.863964,1.00755053254029,1.83446609580198
756,0.866567,1.0096981114312,1.83910436354379
757,0.869183,1.0118669240101,1.84377631222408
758,0.871303,1.01346476619638,1.84740256573916
759,0.874053,1.01580159980097,1.85237079839154
760,0.876439,1.01743142431453,1.85717602796211
761,0.879458,1.01945979946748,1.86403787770047
762,0.880781,1.01953271347309,1.86730169131142
763,0.883986,1.02179415356038,1.87455228053808
764,0.886208,1.0229326438523,1.87955028362034
765,0.889072,1.02482582608261,1.88572944819974
766,0.891044,1.02719265676384,1.88928347625866
767,0.8937,1.03056829512344,1.89418291303202
768,0.896125,1.0336760299121,1.89859630993361
769,0.846056,0.947796,1.724814
770,0.848164,0.999412114951937,1.82545567003788
771,0.852164,1.00303873994411,1.83386982055251
772,0.854294,1.00446640588008,1.84080881677235
773,0.858414,1.0082407429563,1.8520208456859
774,0.860622,1.00977596796484,1.85909333643357
775,0.863136,1.01176920601888,1.86422357852295
776,0.8658,1.01397273030987,1.8688871118245
777,0.868561,1.01629591317439,1.87376721123227
778,0.870767,1.01797611078434,1.87745760520311
779,0.873992,1.02085340069766,1.88335196826509
780,0.877483,1.02404579866225,1.88982476196484
781,0.878422,1.02426654900651,1.89080917573826
782,0.882292,1.02740822746388,1.89916111749507
783,0.883589,1.02743698459442,1.90223613406428
784,0.887008,1.02994296767594,1.9098776355954
785,0.888761,1.03052331152324,1.91393027176529
786,0.891914,1.03273607881461,1.92099603953011
787,0.892708,1.03222828321024,1.92296563125658
788,0.895736,1.0343238510106,1.92942514285277
789,0.897939,1.03547428146688,1.93410793209101
790,0.901372,1.03925039009994,1.94085913550642
791,0.901756,1.0400011598183,1.94081241513366
792,0.903756,1.04261331928657,1.94425042031206
793,0.803894,0.912184,1.441244
794,0.801961,0.920431942279822,1.47486651671414
795,0.804775,0.923648,1.48195468057399
796,0.808169,0.923833287467378,1.48943146853192
797,0.811819,0.92926,1.469415
798,0.815064,0.930081,1.49669200334011
799,0.817797,0.929167692457116,1.49910236886679
800,0.801308,0.936652,1.495733
801,0.805186,0.938695121695327,1.5036737987509
802,0.807286,0.93868382465168,1.50828902035368
803,0.810969,0.940531799075878,1.51585658386979
804,0.814717,0.942468456448409,1.52354189514515
805,0.816597,0.94226246792103,1.52772884779864
806,0.820053,0.943893759125128,1.5348589698832
807,0.822533,0.944418276868828,1.54015766783538
808,0.827414,0.947711886765818,1.54994866537373
809,0.829239,0.946957566817328,1.55253094046223
810,0.83295,0.947536109101064,1.55828404427669
811,0.802911,0.938565579555256,1.52731290454166
812,0.806322,0.941655678058434,1.53377085038414
813,0.810428,0.945562798592762,1.54155099521081
814,0.812811,0.946458687805989,1.54637687297793
815,0.815964,0.947779187012138,1.55282143303797
816,0.818808,0.94875751284261,1.55867477392816
817,0.823789,0.95222326707686,1.56859394810696
818,0.826108,0.952624437445723,1.5734419923454
819,0.829267,0.954011436372654,1.57988667805647
820,0.831689,0.955550049843307,1.5852371469907
821,0.834469,0.958049826005881,1.59143652846863
822,0.837803,0.961190056006207,1.59868673755216
823,0.839258,0.962179946294998,1.6023444680455
824,0.842,0.962660806448917,1.60677058037316
825,0.846881,0.964498664699474,1.61435514290428
826,0.804061,0.939949561844405,1.55798706253918
827,0.8065,0.941905264656815,1.56246376817885
828,0.810692,0.945914598986363,1.57033838655483
829,0.813719,0.948570137944226,1.57595789745605
830,0.816994,0.951521159536456,1.58205949514396
831,0.820344,0.954050653415904,1.58847527225748
832,0.824192,0.956200499133107,1.59616993111347
833,0.827456,0.957685834668787,1.60273222283871
834,0.829286,0.957529776547905,1.6065150266651
835,0.832669,0.960673752796597,1.61378131437622
836,0.836206,0.964033301704079,1.62135300797303
837,0.839008,0.966549857567682,1.62749524475216
838,0.84135,0.968541768635702,1.63273993113921
839,0.844731,0.97173445048135,1.63999625099736
840,0.847531,0.974263005610757,1.64612039401066
841,0.850556,0.977054636844854,1.65267714008916
842,0.852983,0.979163970632301,1.65806732825559
843,0.855747,0.979553862029226,1.66234486482318
844,0.858386,0.978883273878184,1.6656073324103
845,0.801089,0.937416,1.580939
846,0.804267,0.95471,1.578383
847,0.807336,0.942923171830407,1.59232767953224
848,0.811111,0.946447076573413,1.59931188908378
849,0.814106,0.953465,1.60310644441275
850,0.81865,0.953497377588574,1.61326660736962
851,0.8214,0.955843602347868,1.61823932944041
852,0.824811,0.958965248622183,1.62451753489325
853,0.827803,0.961575546271677,1.6299834324532
854,0.830333,0.962694077101024,1.63516860172852
855,0.833142,0.965196911238708,1.64123874949109
856,0.837814,0.969861606647044,1.65097634274076
857,0.840142,0.971816776128787,1.65609211227325
858,0.842925,0.974303744409912,1.66210086168671
859,0.845528,0.976587796470864,1.66775101290459
860,0.849158,0.980062358203089,1.67542377151297
861,0.851064,0.98155196334029,1.67969157098514
862,0.855644,0.986129499022111,1.68923405986119
863,0.857236,0.987267473295081,1.69287462994036
864,0.860128,0.989908038750737,1.69907859259214
865,0.862997,0.992526409891583,1.70523406792906
866,0.865006,0.994160586124469,1.70968674285441
867,0.867614,0.994263458500838,1.71348208787509
868,0.870819,0.99428958003556,1.71782359072496
869,0.815356,0.953624,1.60127
870,0.818114,0.95784308898277,1.64390806082938
871,0.821703,0.960971715321436,1.6502968697448
872,0.825406,0.964240082577184,1.65691955600425
873,0.829111,0.967516916011597,1.66355095643392
874,0.831417,0.969168951710872,1.66738129997811
875,0.834822,0.972110028918325,1.67342175338648
876,0.838097,0.974904117936881,1.68023457789693
877,0.841383,0.977797843030178,1.68755232996573
878,0.843822,0.979746355713001,1.69220849638002
879,0.846875,0.982414004497987,1.69809764215719
880,0.850217,0.985422086194023,1.70456764966355
881,0.853672,0.988565806502735,1.71126544875593
882,0.855742,0.990132770635715,1.71528502102079
883,0.857322,0.991240585476511,1.71878019193396
884,0.86085,0.99460572759072,1.72617846566522
885,0.863561,0.997030932590441,1.73193666434538
886,0.866347,0.999547262273296,1.73784321615585
887,0.868956,1.0018639061625,1.74339265321773
888,0.871733,1.00437869626857,1.74927712242607
889,0.873386,1.00560356502185,1.75290377086356
890,0.876561,1.00858555625477,1.75958295703426
891,0.878775,1.00813185869531,1.76242320615378
892,0.881958,1.00818435731357,1.76670816543665
893,0.829314,0.955215,1.628588
894,0.830919,0.974374123795978,1.69827619247769
895,0.835389,0.978545911069431,1.70639242682297
896,0.836422,0.978700040846591,1.70749607015971
897,0.841258,0.983311796480537,1.71637062915368
898,0.84355,0.984955956931266,1.72006051146531
899,0.848258,0.989424390672014,1.72999143187634
900,0.850953,0.991553795264866,1.73824857026004
901,0.852281,0.992208333588787,1.74051873239093
902,0.856547,0.996289218998677,1.74879181261787
903,0.858017,0.997123652408901,1.75135919284932
904,0.861597,1.0004164732453,1.75823656694112
905,0.863444,1.00170286644932,1.76158032748003
906,0.866897,1.00485823539966,1.76820349778864
907,0.868656,1.00605579372257,1.77137429291073
908,0.872044,1.00914576072346,1.77786981110006
909,0.874156,1.01076440601678,1.78176652051224
910,0.878194,1.01461462780236,1.78959121498604
911,0.879861,1.01573043739853,1.79258669624379
912,0.882742,1.01825359348747,1.79805843681798
913,0.885197,1.0202904091386,1.80266496323478
914,0.88705,1.02175098933546,1.8065597465388
915,0.889131,1.02104539749574,1.80896737081119
916,0.89155,1.02137832698469,1.8127468776426
917,0.840678,0.964037,1.659446
918,0.844989,0.992347239972736,1.75446098725127
919,0.847361,0.994068607118251,1.75818844257527
920,0.849542,0.995575060744757,1.76152989382484
921,0.853378,0.999028181309051,1.76831107405324
922,0.856003,1.00106682818836,1.77417061702205
923,0.858828,1.00334193530045,1.78282790567442
924,0.861378,1.00535386581143,1.78942915742362
925,0.864333,1.00791155427058,1.7949376885029
926,0.866733,1.00982800283169,1.79929787564251
927,0.868708,1.01125611347684,1.8027806106614
928,0.871194,1.0132856910154,1.80732847320733
929,0.875236,1.01712951474827,1.81510747858071
930,0.877883,1.01935639426736,1.81999644378483
931,0.879506,1.02040070756437,1.82276705179664
932,0.882811,1.0234021929888,1.82902763189151
933,0.884469,1.02449995910441,1.83187986048331
934,0.888022,1.02779799657763,1.83866065685754
935,0.88965,1.02887320828303,1.84145937390776
936,0.891458,1.03016324538194,1.84463537454933
937,0.894017,1.03181570223778,1.85042333437513
938,0.896231,1.03297585007327,1.85560048896668
939,0.898525,1.03544046744606,1.86010559084654
940,0.900092,1.03697404006504,1.86220623975006
941,0.852747,0.971411,1.679933
942,0.855789,1.00643905012165,1.80309241502725
943,0.858606,1.00869418279297,1.80766892251003
944,0.860119,1.00942639464196,1.80951164129478
945,0.864772,1.0138465753095,1.81981686367649
946,0.867061,1.01549652811899,1.82722127463505
947,0.869239,1.01702480079651,1.83437093406713
948,0.871636,1.01890828880369,1.8393453352992
949,0.873819,1.02057335403152,1.8431516253727
950,0.877053,1.0234715566989,1.84917987376251
951,0.880725,1.02688492198559,1.85613524927208
952,0.881156,1.02652613366566,1.85626624045953
953,0.885278,1.03047343925587,1.86417835281295
954,0.886197,1.03069798254673,1.8653507554691
955,0.888761,1.03284270582463,1.86999198171531
956,0.892542,1.03640587500355,1.87719757604786
957,0.894831,1.03824088021985,1.88126909230089
958,0.897403,1.04030439147496,1.88615856416239
959,0.898136,1.03973738293782,1.88823619901753
960,0.900028,1.04052413921072,1.89274594710428
961,0.902967,1.04252975356983,1.89945432975924
962,0.905561,1.04415273573189,1.90513842481243
963,0.906753,1.04508034597242,1.90738147956559
964,0.908308,1.04717733852526,1.91002077828747
965,0.802742,0.918212,1.43194139458816
966,0.805239,0.917395899808864,1.4424059036272
967,0.808953,0.910841,1.417519
968,0.811717,0.918341,1.416878
969,0.801706,0.928394,1.44589441565131
970,0.804206,0.925425247295398,1.44995418261849
971,0.807503,0.926851579018705,1.45697592805932
972,0.811997,0.929663860190008,1.46615194232044
973,0.814008,0.931126,1.47149426662461
974,0.81805,0.935483,1.48153272674133
975,0.821111,0.937334430314821,1.49185193742005
976,0.823086,0.920214,1.444985
977,0.826517,0.922585,1.448505
978,0.803053,0.938646877281581,1.4736865864845
979,0.807683,0.942712071234983,1.48308197564286
980,0.810317,0.944455700413223,1.48880684832113
981,0.812253,0.944624433143758,1.49128387359051
982,0.81675,0.94717645855738,1.49847928921611
983,0.819094,0.947501107605734,1.50365812657782
984,0.822308,0.948850220943313,1.51042744002535
985,0.825353,0.950020011292284,1.51688057672504
986,0.827792,0.950509793019093,1.52221354129235
987,0.830853,0.951730910391682,1.52868400755357
988,0.834933,0.954445971261846,1.53748806552291
989,0.837425,0.957221256847297,1.54614935285962
990,0.840439,0.927101,1.467262
991,0.800767,0.942257,1.490433
992,0.80475,0.94609003231282,1.49824039578012
993,0.808381,0.949514272992962,1.5053901350071
994,0.810119,0.950722248310333,1.50901133945833
995,0.815031,0.955660881381267,1.51854209561996
996,0.817378,0.957596956131859,1.52329150112364
997,0.821117,0.961169906182778,1.53063227517185
998,0.824808,0.964691304105991,1.53788143403444
999,0.827069,0.966184165724364,1.54234432047563
1000,0.829831,0.966995950167272,1.54818740761382
1001,0.832156,0.967317435068429,1.5532097697622
1002,0.8375,0.971159518298201,1.56386383753798
1003,0.83865,0.970152498124931,1.56668236788264
1004,0.842019,0.971731879744602,1.57364063383835
1005,0.844914,0.972778523123356,1.57970895100849
1006,0.848311,0.974417062972017,1.58671184832472
1007,0.850722,0.974937946067614,1.59186621778108
1008,0.8533,0.97593103256621,1.59624097656525
1009,0.801419,0.952817,1.516295
1010,0.806006,0.9473,1.53107265245833
1011,0.808842,0.949393798966365,1.53568353163868
1012,0.812347,0.9535275094284,1.54133345316185
1013,0.816267,0.957341030338504,1.54888607066211
1014,0.818889,0.959637687535601,1.55397490495152
1015,0.821853,0.962341377462127,1.55971182828835
1016,0.825625,0.965996236958005,1.56698143692351
1017,0.829503,0.969755114434333,1.57443026951905
1018,0.831783,0.971547331881463,1.57875326734942
1019,0.835061,0.97451200378618,1.58497053923939
1020,0.837394,0.975371632564212,1.58971706747321
1021,0.839483,0.975519783412746,1.5941395031393
1022,0.843408,0.977816349416182,1.60204544154047
1023,0.846269,0.978891867025951,1.60792782119013
1024,0.849908,0.980880337031289,1.61528581256934
1025,0.853281,0.982573249872859,1.62213597477507
1026,0.854986,0.982361552357382,1.62581194987614
1027,0.856414,0.983262337569238,1.62940582235464
1028,0.859586,0.986236448392699,1.63633197789216
1029,0.861711,0.988013755857747,1.64125908193331
1030,0.865631,0.991126611221901,1.64898533631825
1031,0.810636,0.951043,1.543785
1032,0.812736,0.960208,1.56698805775752
1033,0.816822,0.956455200459301,1.58029225879259
1034,0.819494,0.960423094624,1.58314286890294
1035,0.822828,0.963561039893914,1.58948813575285
1036,0.826533,0.967138182801974,1.59655066637894
1037,0.827639,0.967614203998981,1.59853470911606
1038,0.832944,0.97294366598158,1.60857564345245
1039,0.835964,0.975607901970366,1.61420470349274
1040,0.838333,0.977519147995723,1.61857830484363
1041,0.842306,0.981306363290212,1.6260500979131
1042,0.844472,0.982464211678734,1.63020668585931
1043,0.847458,0.983676669318971,1.63624139544556
1044,0.850119,0.984527213661123,1.64164677416175
1045,0.852797,0.985413272146968,1.64708308888406
1046,0.8555,0.986771244677795,1.65270261090482
1047,0.859525,0.990714010241276,1.66121002381483
1048,0.860481,0.991124309280441,1.66378077945817
1049,0.864753,0.995358741762437,1.6727582865569
1050,0.865897,0.995997170466939,1.67568043545902
1051,0.869528,0.999501121651931,1.68341034285125
1052,0.8714,1.00098733924487,1.68773043324501
1053,0.874114,1.00344558754454,1.69367627742861
1054,0.876264,1.00440296948989,1.69780653758658
1055,0.823114,0.956713,1.568031
1056,0.82615,0.966769187559394,1.62351300431314
1057,0.828719,0.968914985307573,1.6281699821202
1058,0.832503,0.972468587367808,1.6352002566461
1059,0.836814,0.976641841215058,1.64326754278923
1060,0.837414,0.97649119815787,1.64405080724266
1061,0.842017,0.98101514720792,1.65269609620809
1062,0.843558,0.981977305130531,1.65533398053993
1063,0.849061,0.987556289550278,1.66574877474836
1064,0.850922,0.988845090258206,1.66903958241869
1065,0.854081,0.990280906988384,1.67532821937573
1066,0.856839,0.992186073680336,1.68112548631751
1067,0.860069,0.995202782297585,1.68802561069215
1068,0.862275,0.997039330550564,1.69291228837472
1069,0.864483,0.99888367446966,1.69779862721512
1070,0.866922,1.00100012214919,1.70313460005783
1071,0.870589,1.00453841729241,1.7108800194572
1072,0.872275,1.00579535402879,1.71472892732896
1073,0.8743,1.00744882843074,1.71923985301806
1074,0.877089,1.00998734494614,1.72524947324298
1075,0.880225,1.01292919592189,1.73193872642456
1076,0.882683,1.01509476505624,1.73729087980647
1077,0.884492,1.01651882809348,1.74136190210634
1078,0.887272,1.01807714720083,1.74652422642613
1079,0.83625,0.950948,1.596537
1080,0.83895,0.981893064949699,1.67702082863352
1081,0.842439,0.984932459577207,1.68325513697841
1082,0.844333,0.986115120042537,1.68630822403366
1083,0.848267,0.989687700665116,1.6934408306207
1084,0.850364,0.991123969596723,1.69691106033446
1085,0.854725,0.995205315278531,1.70490360669621
1086,0.856147,0.995871565955998,1.70703871295218
1087,0.859117,0.998354587262595,1.71364093317798
1088,0.862075,1.00092967333443,1.71937319122422
1089,0.865225,1.00373270982904,1.72548936393979
1090,0.866881,1.00480877904187,1.72862730899007
1091,0.870928,1.00872906189423,1.73684052581049
1092,0.873181,1.01062736199609,1.74171016560421
1093,0.875161,1.012215077116,1.74603240670106
1094,0.877489,1.01421052040254,1.75104617254497
1095,0.881225,1.01783709819889,1.75886764142614
1096,0.882953,1.01914852931413,1.76267907874056
1097,0.884281,1.02000418267216,1.76568884171304
1098,0.887761,1.02334662580669,1.77299323386171
1099,0.889144,1.02427615948134,1.77610729017054
1100,0.892667,1.02767519069613,1.78349384186956
1101,0.894375,1.02898865697395,1.78725204952164
1102,0.8963,1.02944809057861,1.79053205975706
1103,0.8481,0.964647,1.617012
1104,0.8513,0.997858461211357,1.72989530711501
1105,0.853472,0.999366192012484,1.7333859475089
1106,0.855475,1.00068518332229,1.73654148647573
1107,0.860808,1.00590463967236,1.74646128621417
1108,0.861525,1.00573662208211,1.74702171678645
1109,0.864431,1.00813331572648,1.75202931680242
1110,0.866622,1.00969937835672,1.75756461620194
1111,0.869261,1.01184269524065,1.76440613974452
1112,0.873569,1.01599626004138,1.77279152846352
1113,0.874656,1.01640914819609,1.77464261113138
1114,0.877525,1.01889961807806,1.78011212667398
1115,0.880461,1.02147276819426,1.78571959228235
1116,0.883128,1.02373882121206,1.79078355946951
1117,0.885719,1.02592198839036,1.79569558941096
1118,0.888375,1.02818557493457,1.8007415378664
1119,0.890331,1.02964460806061,1.80437092077091
1120,0.892025,1.03080701809315,1.80747198309999
1121,0.893872,1.03215258866967,1.81088571223474
1122,0.896594,1.03455371301394,1.81625617023303
1123,0.899208,1.03690899736394,1.82174865615085
1124,0.901644,1.03906298378816,1.82687934153163
1125,0.903175,1.04017871012507,1.83017495406009
1126,0.905397,1.04086721346241,1.83387220150678
1127,0.858647,0.9683411256881,1.64506044098118
1128,0.862119,1.01198548857,1.77884180926296
1129,0.863822,1.01295300733149,1.78126639398199
1130,0.867006,1.01566513972277,1.78675328947844
1131,0.869522,1.01760155354251,1.79087074976538
1132,0.8728,1.02043631740829,1.79656457807476
