DMU,v1,v2,v3
947,1.06219823137925,0,0
948,1.05542744076831,0,0
949,1.04879082080558,0,0
950,1.04223714259026,0,0
951,1.03576486092022,0,0
952,1.02937246873919,0,0
953,1.0230584959669,0,0
954,1.01682150837192,0,0
955,1.01066010648557,0,0
956,1.00457292455505,0,0
957,0.998558629534146,0,0
958,0.992648067894083,0,0
959,0.986960651466188,0,0
960,0.981338036312277,0,0
961,0.975779121206981,0,0
962,0.970446072909794,0,0
963,0.965380260162076,0,0
964,0.960519710320703,0,0
965,1.09666906054876,0.128817372972237,0
966,1.23512304934674,0,0
967,1.22723775260206,0,0
968,1.21946241306713,0,0
969,1.06478620535693,0.157572614989966,0
970,1.23731248635934,0,0
971,1.22818280013985,0,0
972,1.2191868564594,0,0
973,1.03534041224787,0.153215072980775,0
974,1.05990297917584,0.124498741046436,0
975,1.19392758549239,0,0
976,1.18637637408096,0,0
977,1.17910864798236,0,0
978,1.24237273550692,0,0
979,1.23299658642087,0,0
980,1.22376090028673,0,0
981,1.21466910765028,0,0
982,1.20580102557535,0,0
983,1.19712881176191,0,0
984,1.18858044965633,0,0
985,1.1801533048986,0,0
986,1.17184481731414,0,0
987,1.16365249832067,0,0
988,1.15564279522204,0,0
989,1.14815905101566,0,0
990,1.14134006379106,0,0
991,0.793533483444826,0.293471266981613,0.0590695572696276
992,1.23918512458627,0,0
993,1.22971454523184,0,0
994,1.22038762737358,0,0
995,1.21120112676417,0,0
996,1.20215189611112,0,0
997,1.19323688148172,0,0
998,1.18445311886678,0,0
999,1.17585474987945,0,0
1000,1.16760646572951,0,0
1001,1.15947309420029,0,0
1002,1.15145225051155,0,0
1003,1.14354161541815,0,0
1004,1.13573893297419,0,0
1005,1.12804200838812,0,0
1006,1.12044870596449,0,0
1007,1.11295694712822,0,0
1008,1.10602278461587,0,0
1009,0.760961580189295,0.31276614790954,0.0607678773678939
1010,1.17385626636495,0.0533043032445036,0
1011,1.2267049010682,0,0
1012,1.21741725931016,0,0
1013,1.20827497779795,0,0
1014,1.19926898206472,0,0
1015,1.19039624719881,0,0
1016,1.18165383714975,0,0
1017,1.17303940825892,0,0
1018,1.16455183556928,0,0
1019,1.15618620489422,0,0
1020,1.14812327769029,0,0
1021,1.14025182948667,0,0
1022,1.13248757847943,0,0
1023,1.12482834968352,0,0
1024,1.11727202655795,0,0
1025,1.10981654905587,0,0
1026,1.10245991175212,0,0
1027,1.09530180761643,0,0
1028,1.08824072415694,0,0
1029,1.08127009893045,0,0
1030,1.07465056666543,0,0
1031,1.19092614293403,0.0363731137251698,0
1032,0.673389368696688,0.459715357230019,0
1033,1.20537554397772,0,0
1034,1.19640122511485,0,0
1035,1.18757071721657,0,0
1036,1.17886960828382,0,0
1037,1.17029647587545,0,0
1038,1.16184840703571,0,0
1039,1.15352143291058,0,0
1040,1.1453129683682,0,0
1041,1.13722050134002,0,0
1042,1.12933552485658,0,0
1043,1.12171872922373,0,0
1044,1.11420398813559,0,0
1045,1.10678926415659,0,0
1046,1.0995035420072,0,0
1047,1.0923883559466,0,0
1048,1.08536466639043,0,0
1049,1.07843071973853,0,0
1050,1.07158480691841,0,0
1051,1.06482526198078,0,0
1052,1.05815046074805,0,0
1053,1.05155881951321,0,0
1054,1.04534668004778,0,0
1055,0.939785653695061,0.23626639738434,0
1056,1.17609846905187,0,0
1057,1.16756634123149,0,0
1058,1.15915750108577,0,0
1059,1.15086891618645,0,0
1060,1.14269802518401,0,0
1061,1.13464233895601,0,0
1062,1.12669943807897,0,0
1063,1.11886697040576,0,0
1064,1.11115275328932,0,0
1065,1.1037784495896,0,0
1066,1.0965677245854,0,0
1067,1.08949036244959,0,0
1068,1.08250377053584,0,0
1069,1.07560621372015,0,0
1070,1.06879600082231,0,0
1071,1.06207148322356,0,0
1072,1.05543105353604,0,0
1073,1.04887314432182,0,0
1074,1.04239622685943,0,0
1075,1.03599880995584,0,0
1076,1.02967943880181,0,0
1077,1.02343669386904,0,0
1078,1.01759850574843,0,0
1079,1.19549156222055,0,0
1080,1.14112819624227,0,0
1081,1.13304420093767,0,0
1082,1.12507393742353,0,0
1083,1.11721502236721,0,0
1084,1.10946513856677,0,0
1085,1.10182203267307,0,0
1086,1.09428351300544,0,0
1087,1.08689812770616,0,0
1088,1.07986114561681,0,0
1089,1.07291469744758,0,0
1090,1.06605704722648,0,0
1091,1.05933191099748,0,0
1092,1.05272558804452,0,0
1093,1.04620115258104,0,0
1094,1.03975709145255,0,0
1095,1.03339192855737,0,0
1096,1.02710422371933,0,0
1097,1.0208925716015,0,0
1098,1.01475560065897,0,0
1099,1.00869197212928,0,0
1100,1.00270037905874,0,0
1101,0.996779545363346,0,0
1102,0.991285360559177,0,0
1103,1.16164386947069,0.0153525945780226,0
1104,1.10856327551922,0,0
1105,1.10093254771352,0,0
1106,1.09340615303749,0,0
1107,1.08598196623701,0,0
1108,1.07865791939027,0,0
1109,1.07143199998739,0,0
1110,1.06433251450685,0,0
1111,1.05745852550759,0,0
1112,1.05079641830787,0,0
1113,1.04421772960597,0,0
1114,1.03772090238303,0,0
1115,1.0313044181299,0,0
1116,1.02496679566393,0,0
1117,1.01870658998901,0,0
1118,1.01252239119723,0,0
1119,1.00641282341027,0,0
1120,1.00037654375886,0,0
1121,0.994412241398792,0,0
1122,0.988542970540271,0,0
1123,0.982787672497903,0,0
1124,0.977099001254761,0,0
1125,0.971475806501206,0,0
1126,0.966298729178118,0,0
1127,1.16443851357095,0,0
1128,1.07780542692835,0,0
1129,1.07059088649363,0,0
1130,1.06347228824476,0,0
1131,1.05644773099998,0,0
1132,1.04951536347942,0,0
1133,1.0427065802829,0,0
1134,1.03600946912655,0,0
1135,1.02957166161463,0,0
1136,1.02325525248156,0,0
1137,1.01701587295326,0,0
1138,1.0108521224874,0,0
1139,1.00476263428973,0,0
1140,0.998746074303712,0,0
1141,0.992801140236134,0,0
1142,0.986926560617384,0,0
1143,0.981121093894866,0,0
1144,0.975383527558226,0,0
1145,0.969712677295111,0,0
1146,0.964107386176187,0,0
1147,0.958566523868267,0,0
1148,0.953088985874422,0,0
1149,0.947766490460992,0,0
1150,0.942832517081975,0,0
1151,0.964035758658841,0.248153080676991,0
1152,1.23745811716172,0,0
1153,1.24520130546905,0,0
1154,1.05812240203285,0.1565864706257,0
1155,1.05069850896189,0.15548784421721,0
1156,1.07564129768315,0.126347401611444,0
1157,1.21113739114259,0,0
1158,0.929999489289862,0.240379620313526,0
1159,1.19592483879105,0,0
1160,1.2409778941192,0,0
1161,0.932668176166652,0.258632494898262,0
1162,1.22242535827104,0,0
1163,1.21336108155309,0,0
1164,1.2045120189532,0,0
1165,1.195858269966,0,0
1166,1.18747339502256,0,0
1167,1.1795639328397,0,0
1168,1.17175913936886,0,0
1169,1.1641151314682,0,0
1170,1.15708901908702,0,0
1171,0.836237339461236,0.350312799451802,0
1172,1.23683568428774,0,0
1173,1.22754261229439,0,0
1174,1.21838814746606,0,0
1175,1.20936921174642,0,0
1176,1.20048281754886,0,0
1177,1.19172606445692,0,0
1178,1.18310858965005,0,0
1179,1.17462894107446,0,0
1180,1.16639778516344,0,0
1181,1.1582811853657,0,0
1182,1.15027676672661,0,0
1183,1.14238221949043,0,0
1184,1.13486089929517,0,0
1185,1.12763465518542,0,0
1186,1.1206989265907,0,0
1187,0.82545208536835,0.354659718915046,0
1188,1.17197847536103,0.0530684616663997,0
1189,1.22439770109863,0,0
1190,1.21498271961259,0,0
1191,1.20586944059883,0,0
1192,1.19689940869409,0,0
1193,1.18806184115883,0,0
1194,1.17935382526124,0,0
1195,1.17087875498556,0,0
1196,1.16254706335823,0,0
1197,1.15433310658574,0,0
1198,1.14624209713834,0,0
1199,1.13835394425281,0,0
1200,1.13062165555292,0,0
1201,1.12299370156505,0,0
1202,1.11546798469908,0,0
1203,1.10804246321839,0,0
1204,1.10071514939311,0,0
1205,1.09348410772617,0,0
1206,1.08671273096205,0,0
1207,1.09351896172666,0.127201240900513,0
1208,1.23172683955022,0,0
1209,1.22209607038321,0,0
1210,1.21261473714682,0,0
1211,1.20327938853093,0,0
1212,1.19408667869349,0,0
1213,1.18522740119048,0,0
1214,1.17654613962725,0,0
1215,1.16800550976392,0,0
1216,1.15958798035255,0,0
1217,1.15129090897205,0,0
1218,1.14311172829217,0,0
1219,1.1350479434249,0,0
1220,1.12709712938725,0,0
1221,1.11925692866996,0,0
1222,1.11162696470377,0,0
1223,1.1042523244485,0,0
1224,1.09697488748347,0,0
1225,1.08979274457286,0,0
1226,1.08270403615637,0,0
1227,1.07570695074414,0,0
1228,1.06879972337334,0,0
1229,1.06198063412398,0,0
1230,1.0552480066911,0,0
1231,1.22205839850469,0,0
1232,1.19189749325266,0,0
1233,1.1828772179009,0,0
1234,1.1739924478594,0,0
1235,1.16530432793924,0,0
1236,1.15690409741405,0,0
1237,1.14864500092466,0,0
1238,1.14050299133808,0,0
1239,1.13247559631668,0,0
1240,1.12456041264223,0,0
1241,1.11675510381717,0,0
1242,1.10905749843078,0,0
1243,1.10146756693395,0,0
1244,1.09398081403868,0,0
1245,1.08676427757346,0,0
1246,1.07970910792015,0,0
1247,1.07274495039678,0,0
1248,1.06587005519642,0,0
1249,1.0590827170824,0,0
1250,1.05238127397821,0,0
1251,1.04576410561061,0,0
1252,1.03925517142566,0,0
1253,1.03289613354202,0,0
1254,1.02661444227904,0,0
1255,1.20237685857402,0,0
1256,1.15456332073374,0,0
1257,1.14609727795683,0,0
1258,1.13790909337963,0,0
1259,1.12991804305639,0,0
1260,1.1220384455253,0,0
1261,1.11426798525207,0,0
1262,1.10660531239267,0,0
1263,1.09904879294577,0,0
1264,1.09159477384401,0,0
1265,1.08424118358918,0,0
1266,1.07698600612862,0,0
1267,1.0699162729222,0,0
1268,1.06307747061515,0,0
1269,1.05632553897734,0,0
1270,1.04965883322834,0,0
1271,1.04307574984962,0,0
1272,1.03663189707034,0,0
1273,1.03030482374873,0,0
1274,1.02405451635551,0,0
1275,1.01787958622171,0,0
1276,1.01177867797164,0,0
1277,1.00575046853113,0,0
1278,0.999793666170892,0,0
1279,0.714416118002314,0.411297669572748,0
1280,1.11952886737879,0,0
1281,1.1117919201634,0,0
1282,1.10416394626274,0,0
1283,1.09664061872206,0,0
1284,1.08921911920193,0,0
1285,1.08189739424017,0,0
1286,1.07467344521935,0,0
1287,1.06754532654799,0,0
1288,1.06051114391348,0,0
1289,1.05358267947368,0,0
1290,1.04695044168242,0,0
1291,1.04040118061107,0,0
1292,1.03402183264056,0,0
1293,1.02772648347331,0,0
1294,1.02150732534054,0,0
1295,1.01536298338054,0,0
1296,1.00929211561286,0,0
1297,1.00329341196117,0,0
1298,0.997365593310741,0,0
1299,0.991507410599163,0,0
1300,0.985717643938924,0,0
1301,0.97999510177053,0,0
1302,0.974338620044971,0,0
1303,1.11395842595144,0,0.0303301795447028
1304,1.08746795113399,0,0
1305,1.08012391487781,0,0
1306,1.0728784067144,0,0
1307,1.06572945706631,0,0
1308,1.05867514850443,0,0
1309,1.05171361403344,0,0
1310,1.04484303544444,0,0
1311,1.03806164173175,0,0
1312,1.03150435947893,0,0
1313,1.02516428694952,0,0
1314,1.01897277444104,0,0
1315,1.01285879393317,0,0
1316,1.00681774531612,0,0
1317,1.00084833135219,0,0
1318,0.9949492853876,0,0
1319,0.989119370456423,0,0
1320,0.983357378415917,0,0
1321,0.977662129111835,0,0
1322,0.972032469572597,0,0
1323,0.966467273231147,0,0
1324,0.960965439173384,0,0
1325,0.955525891412113,0,0
1326,0.950147578185529,0,0
1327,1.15631132063472,0,0
1328,1.05785393729193,0,0
1329,1.05090316326176,0,0
1330,1.04404313499764,0,0
1331,1.03727208692903,0,0
1332,1.030588298992,0,0
1333,1.02399009517259,0,0
1334,1.01747584210557,0,0
1335,1.01108101459958,0,0
1336,1.00495241568985,0,0
1337,0.998933589459006,0,0
1338,0.992986429498568,0,0
1339,0.987109663386583,0,0
1340,0.981302048646053,0,0
1341,0.975562371869173,0,0
1342,0.969889447872148,0,0
1343,0.964282118879323,0,0
1344,0.958739253735437,0,0
1345,0.953307835071913,0,0
1346,0.947954392208586,0,0
1347,0.942660739703232,0,0
1348,0.937425881458204,0,0
1349,0.93224884338009,0,0
1350,0.927128672775452,0,0
1351,1.09953492710147,0.129154004517613,0
1352,1.23743724433023,0,0
1353,0.998037370389387,0.203293718310834,0
1354,0.984273556758215,0.20870336734574,0
1355,1.21322762705044,0,0
1356,1.1093179155742,0,0.0811081952650861
1357,1.23983564603728,0,0
1358,0.942620754724312,0.251364128153605,0
1359,1.22178359360067,0,0
1360,1.21295327156106,0,0
1361,1.03079571592372,0.15254252512043,0
1362,1.19635922859454,0,0
1363,1.18833135103577,0,0
1364,1.18052094842564,0,0
1365,1.17327868431938,0,0
1366,0.91404552526502,0.0936490319059894,0.127216220553255
1367,1.23558321816248,0,0
1368,1.22619578996624,0,0
1369,1.21704661327571,0,0
1370,1.20804745428567,0,0
1371,1.19918999854984,0,0
1372,1.19046579752082,0,0
1373,1.1818676181639,0,0
1374,1.17340568537803,0,0
1375,1.16554177818189,0,0
1376,1.15792084248156,0,0
1377,1.15039891889653,0,0
1378,1.14297409031448,0,0
1379,1.13589585083228,0,0
1380,1.24176827219089,0,0
1381,0.968920642664465,0.225056024240842,0
1382,0.961815922443561,0.223405775483758,0
1383,1.21320229390928,0,0
1384,1.20415062118045,0,0
1385,1.19531208729927,0,0
1386,1.18663033331473,0,0
1387,1.17807378404415,0,0
1388,1.16963975040101,0,0
1389,1.16133051424959,0,0
1390,1.15314659936244,0,0
1391,1.14507722169041,0,0
1392,1.13720503836906,0,0
1393,1.12948829681675,0,0
1394,1.12187557651939,0,0
1395,1.11481324024987,0,0
1396,1.10783926418691,0,0
1397,1.10095200036567,0,0
1398,1.15014823484302,0.0848182848579956,0
1399,0,1.04258761906351,0
1400,1.11438993487996,0.0984998562524818,0
1401,1.12313457881518,0.0828261486249338,0
1402,1.21052797776526,0,0
1403,1.20122460820197,0,0
1404,1.19206314790412,0,0
1405,1.18304037452109,0,0
1406,1.17434022973044,0,0
1407,1.16595937954522,0,0
1408,1.15769730402467,0,0
1409,1.14955149599627,0,0
1410,1.14151951835851,0,0
1411,1.13359900164991,0,0
1412,1.12578838357401,0,0
1413,1.11809607618558,0,0
1414,1.11053134897777,0,0
1415,1.10317119027438,0,0
1416,1.09590794962746,0,0
1417,1.08873972524306,0,0
1418,1.08166466476163,0,0
1419,1.07480009490361,0,0
1420,1.06831630203155,0,0
1421,1.23127234759311,0,0
1422,1.20827814859036,0,0
1423,1.19900919608839,0,0
1424,1.18988136910083,0,0
1425,1.18089146889462,0,0
1426,1.17203639268126,0,0
1427,1.16331313004629,0,0
1428,1.1547211833223,0,0
1429,1.14647257644406,0,0
1430,1.13836147363623,0,0
1431,1.13036433396497,0,0
1432,1.12247877236742,0,0
1433,1.1147196634562,0,0
1434,1.1071654560028,0,0
1435,1.09971294574066,0,0
1436,1.09236009277974,0,0
1437,1.08511345765461,0,0
1438,1.07805253823784,0,0
1439,1.07111525262908,0,0
1440,1.06426667924703,0,0
1441,1.05750512725891,0,0
1442,1.05082894852978,0,0
1443,1.04423653628325,0,0
1444,1.03772632381221,0,0
1445,1.21073143918436,0,0
1446,1.16992724134697,0,0
1447,1.16123523013485,0,0
1448,1.15267142157808,0,0
1449,1.14423300005716,0,0
1450,1.13591723180317,0,0
1451,1.12781162815108,0,0
1452,1.1199350695116,0,0
1453,1.11219385005294,0,0
1454,1.10455891371701,0,0
1455,1.09702808660484,0,0
1456,1.08959925370216,0,0
1457,1.08227035689897,0,0
1458,1.07503939308861,0,0
1459,1.06790441234249,0,0
1460,1.06086351615701,0,0
1461,1.05405229861001,0,0
1462,1.04741950837415,0,0
1463,1.04086967189483,0,0
1464,1.03440124263691,0,0
1465,1.02801271227128,0,0
1466,1.02170260950225,0,0
1467,1.01546949893794,0,0
1468,1.00931198000167,0,0
1469,1.19366783089068,0,0
1470,1.13393596478843,0,0
1471,1.12576865734068,0,0
1472,1.11771816053969,0,0
1473,1.10978198620099,0,0
1474,1.10212770825817,0,0
1475,1.09462385794512,0,0
1476,1.0872272162903,0,0
1477,1.07992986554301,0,0
1478,1.07272981974353,0,0
1479,1.06562514554402,0,0
1480,1.05861396047783,0,0
1481,1.05169443129655,0,0
1482,1.0448666933953,0,0
1483,1.03812725729787,0,0
1484,1.03163096089891,0,0
1485,1.02527137930427,0,0
1486,1.01898972573769,0,0
1487,1.01278457656841,0,0
1488,1.00665454263264,0,0
1489,1.00059826819676,0,0
1490,0.994614429957726,0,0
1491,0.988701736079079,0,0
1492,0.982908421282857,0,0
1493,1.12564671819238,0.0459061390787883,0
1494,1.10009304563395,0,0
1495,1.09240432552699,0,0
1496,1.08488009713152,0,0
1497,1.07760389828915,0,0
1498,1.07043473124973,0,0
1499,1.06336032496292,0,0
1500,1.05637881296826,0,0
1501,1.04948887328541,0,0
1502,1.04268987277248,0,0
1503,1.03597839841433,0,0
1504,1.0293527708834,0,0
1505,1.02281135353981,0,0
1506,1.01643709806574,0,0
1507,1.01026290428122,0,0
1508,1.00416326603738,0,0
1509,0.99813684101254,0,0
1510,0.992182318916234,0,0
1511,0.986298420539439,0,0
1512,0.980561573740253,0,0
1513,0.974898569724106,0,0
1514,0.969300600823106,0,0
1515,0.963766553118319,0,0
1516,0.958295337985283,0,0
1517,1.16176672188931,0,0
1518,1.06821170189865,0,0
1519,1.0611051110125,0,0
1520,1.05415308411087,0,0
1521,1.0472927710879,0,0
1522,1.04052210344114,0,0
1523,1.03383841716324,0,0
1524,1.02724004680452,0,0
1525,1.02072536916393,0,0
1526,1.01429280195777,0,0
1527,1.0079408025385,0,0
1528,1.00168428986284,0,0
1529,0.995687494113889,0,0
1530,0.989762073246869,0,0
1531,0.983927745215415,0,0
1532,0.978225906434005,0,0
1533,0.972589770954145,0,0
1534,0.967018209615361,0,0
1535,0.961510118983765,0,0
1536,0.956064420623511,0,0
1537,0.950680060392875,0,0
1538,0.945356007763999,0,0
1539,0.940091255165339,0,0
1540,0.934884817345994,0,0
1541,1.1484313002654,0,0
1542,1.03862767549549,0,0
1543,1.03192646277691,0,0
1544,1.02531116799747,0,0
1545,1.01878014931901,0,0
1546,1.01233180647128,0,0
1547,1.00596457944465,0,0
1548,0.999676947231947,0,0
1549,0.993496457845916,0,0
1550,0.987401479365807,0,0
1551,0.981576033381418,0,0
1552,0.975901339661034,0,0
1553,0.970291881949975,0,0
1554,0.964746541752237,0,0
1555,0.959264225995892,0,0
1556,0.953843866314797,0,0
1557,0.948484418354505,0,0
1558,0.94318486110145,0,0
1559,0.937944196234505,0,0
1560,0.932761447498022,0,0
1561,0.927635660095556,0,0
1562,0.922565900103457,0,0
1563,0.917551253903613,0,0
1564,0.912590827634553,0,0
1565,1.01326739926,0,0.14246064764772
1566,1.23900237636383,0,0
1567,1.2310384432759,0,0
1568,1.1451169865661,0.0841193835475539,0
1569,1.06866365234047,0.143111722259064,0
1570,0,1.05965591540015,0
1571,1.21384845516562,0,0
1572,1.06371995403879,0.1249470920506,0
1573,0.965387523609436,0.204698811206947,0
1574,1.18993830840066,0,0
1575,1.0200053406654,0.195601084486535,0
1576,1.23501637168578,0,0
1577,0.957029967649811,0.234274882828142,0
1578,0.950041956867868,0.232564261988167,0
1579,1.20791313601214,0,0
1580,1.19923042691355,0,0
1581,1.19072196250938,0,0
1582,1.18233338157843,0,0
1583,1.17410123236679,0,0
1584,1.16636832439647,0,0
1585,1.15873661144775,0,0
1586,1.15151058798765,0,0
1587,1.23149101428814,0,0.0105394316227671
1588,0.977378482343883,0.227020568794945,0
1589,0.959134270466353,0.234790002847852,0
1590,1.22127985561531,0,0
1591,1.21210770427902,0,0
1592,1.20307229677289,0,0
1593,1.19417059773716,0,0
1594,1.1853996609884,0,0
1595,1.17682145903669,0,0
1596,1.16846021600426,0,0
1597,1.16038130477,0,0
1598,1.15241334404341,0,0
1599,1.14455406382874,0,0
1600,1.1370576732381,0,0
1601,1.12980351548104,0,0
1602,1.12264133056448,0,0
1603,1.11556938037139,0,0
1604,1.08530167696862,0,0.0928954891903009
1605,1.21271634401198,0.0216011545955647,0
1606,1.11326279636506,0.0984002295614727,0
1607,1.21801322492659,0,0
1608,1.20859432534688,0,0
1609,1.19940951845519,0,0
1610,1.19056174040737,0,0
1611,1.18184354266767,0,0
1612,1.17325209927349,0,0
1613,1.16478466584283,0,0
1614,1.15648602477097,0,0
1615,1.14835719362623,0,0
1616,1.14034183844385,0,0
1617,1.13244795855629,0,0
1618,1.12466468925622,0,0
1619,1.11698767784405,0,0
1620,1.10943789079551,0,0
1621,1.1022801111769,0,0
1622,1.09546158199233,0,0
1623,1.08872689086968,0,0
1624,1.08207450099523,0,0
1625,1.24126537074424,0,0
1626,1.06523841821008,0.137034562892278,0
1627,1.19142949677799,0.021221988865478,0
1628,1.09365164204153,0.096666818462413,0
1629,1.19703859613683,0,0
1630,1.1879400855872,0,0
1631,1.17897884449685,0,0
1632,1.17015178964239,0,0
1633,1.16145592945103,0,0
1634,1.15305385017976,0,0
1635,1.14487443497636,0,0
1636,1.13684325938122,0,0
1637,1.1289872795863,0,0
1638,1.12123912971985,0,0
1639,1.11359660482962,0,0
1640,1.10605755967345,0,0
1641,1.09862598248879,0,0
1642,1.09129918076171,0,0
1643,1.08406945736258,0,0
1644,1.07702207407497,0,0
1645,1.07009800164549,0,0
1646,1.06326238892254,0,0
1647,1.05680144167476,0,0
1648,1.05053235304363,0,0
1649,1.05507195203735,0.0125653271961624,0.0849654395794125
1650,1.04394965951306,0.121435198451476,0
1651,1.17677842694178,0,0
1652,1.16798469804824,0,0
1653,1.15932142037603,0,0
1654,1.15078571251497,0,0
1655,1.14237477729421,0,0
1656,1.13408589872609,0,0
1657,1.12591643908211,0,0
1658,1.11789810895842,0,0
1659,1.11025997042804,0,0
1660,1.10276588358031,0,0
1661,1.09537228634802,0,0
1662,1.08807717096626,0,0
1663,1.08087858280269,0,0
1664,1.07377461861141,0,0
1665,1.06676568961513,0,0
1666,1.05985634606147,0,0
1667,1.05306718436095,0,0
1668,1.04644674736947,0,0
1669,1.03990903322022,0,0
1670,1.0334525010976,0,0
1671,1.02707564821602,0,0
1672,1.02077700865381,0,0
1673,1.16372422914603,0.0331631257010791,0
1674,1.1487522852562,0,0
1675,1.14037093961475,0,0
1676,1.13211100943109,0,0
1677,1.12396987536973,0,0
1678,1.11594499290093,0,0
1679,1.10803388964921,0,0
1680,1.10023416285373,0,0
1681,1.09265631780603,0,0
1682,1.08528249653895,0,0
1683,1.07801136195889,0,0
1684,1.07083700871126,0,0
1685,1.06375751728092,0,0
1686,1.05682046943974,0,0
1687,1.05002823120457,0,0
1688,1.04332274353173,0,0
1689,1.03670235499811,0,0
1690,1.03017464943279,0,0
1691,1.02381836341917,0,0
1692,1.01755948999762,0,0
1693,1.01137667591436,0,0
1694,1.00526854310555,0,0
1695,0.999233746598353,0,0
1696,0.993270973523605,0,0
1697,1.09652039097637,0.077903337616574,0
1698,1.11403272591066,0,0
1699,1.10614861635512,0,0
1700,1.09837531569649,0,0
1701,1.09071050415583,0,0
1702,1.08315192625806,0,0
1703,1.0757015954273,0,0
1704,1.06853151704157,0,0
1705,1.0614727241854,0,0
1706,1.05451610704265,0,0
1707,1.04765007992807,0,0
1708,1.04087288477481,0,0
1709,1.03418280871498,0,0
1710,1.02757818263641,0,0
1711,1.02105737979432,0,0
1712,1.01461881447553,0,0
1713,1.00828907460087,0,0
1714,1.00214789859953,0,0
1715,0.996150399680444,0,0
1716,0.990224259502616,0,0
1717,0.984368212049266,0,0
1718,0.978581021075734,0,0
1719,0.97286147923942,0,0
1720,0.96720840726008,0,0
1721,1.16891527000774,0,0
1722,1.0813503046798,0,0
1723,1.0739204598361,0,0
1724,1.06659201763906,0,0
1725,1.05936291624123,0,0
1726,1.05231166051837,0,0
1727,1.0454557390631,0,0
1728,1.03870660742047,0,0
1729,1.03204405735372,0,0
1730,1.02546643340724,0,0
1731,1.01897212206159,0,0
1732,1.01255955041403,0,0
1733,1.00622718490839,0,0
1734,0.999973530112438,0,0
1735,0.993798582469594,0,0
1736,0.987699907808949,0,0
1737,0.981821558773003,0,0
1738,0.976059545962961,0,0
1739,0.970364769572354,0,0
1740,0.964736059563938,0,0
1741,0.959172272891636,0,0
1742,0.953672292726681,0,0
1743,0.948235027710253,0,0
1744,0.942859411231513,0,0
1745,1.03378143146931,0.108845201460758,0
1746,1.05053084071462,0,0
1747,1.04351710174474,0,0
1748,1.03659639437898,0,0
1749,1.0299195881194,0,0
1750,1.02336893051927,0,0
1751,1.01690107532503,0,0
1752,1.01051446242354,0,0
1753,1.00420757064999,0,0
1754,0.997979079601925,0,0
1755,0.991829146608159,0,0
1756,0.985754545918018,0,0
1757,0.979753901806643,0,0
1758,0.973825871844634,0,0
1759,0.968049669217305,0,0
1760,0.962447707643773,0,0
1761,0.956910208497005,0,0
1762,0.95143606547714,0,0
1763,0.946024197455313,0,0
1764,0.940673547761833,0,0
1765,0.935400325184354,0,0
1766,0.930245574140168,0,0
1767,0.925147324749102,0,0
1768,0.92010465309576,0,0
1769,1.14195076022517,0,0
1770,1.021419460148,0,0
1771,1.0148402423672,0,0
1772,1.00847761879688,0,0
1773,1.00219604735058,0,0
1774,0.995993056252277,0,0
1775,0.989867501070456,0,0
1776,0.983816832086451,0,0
1777,0.977839684394164,0,0
1778,0.971934726056966,0,0
1779,0.966100657118194,0,0
1780,0.960336208647076,0,0
1781,0.954658788480522,0,0
1782,0.949210300970019,0,0
1783,0.943823652416253,0,0
1784,0.938497795975131,0,0
1785,0.933274615644639,0,0
1786,0.928143202196853,0,0
1787,0.923067908175322,0,0
1788,0.918047817966207,0,0
1789,0.913082035766143,0,0
1790,0.908169685049328,0,0
1791,0.903309908051744,0,0
1792,0.898501865271835,0,0
1793,0.994829692526487,0,0.159454301451451
1794,1.2425237982593,0,0
1795,1.13836767655348,0.0836235845992384,0
1796,1.2242296067112,0,0
1797,1.21528304934105,0,0
1798,1.20708540820215,0,0
1799,1.02366088089048,0.193940002515417,0
1800,1.23606931754938,0,0
1801,0.958301287200505,0.234586093813005,0
1802,0,1.05256658049485,0
1803,0.917659637868466,0.254470569141583,0
1804,1.20032226928127,0,0
1805,1.19170625149634,0,0
1806,1.18321304521182,0,0
1807,1.17493996743273,0,0
1808,1.16756060877576,0,0
1809,0.988802765913901,0.218668269090218,0
1810,0.981437658304233,0.217039516230503,0
1811,0.997358841108556,0.195389770617189,0
1812,0.993916236970022,0.190598113646439,0
1813,1.20329019767341,0,0
1814,1.19463167279169,0,0
1815,1.18609686610321,0,0
1816,1.17768314477815,0,0
1817,1.16938795016567,0,0
1818,1.16120879519973,0,0
1819,1.15322136856122,0,0
1820,1.14535110091304,0,0
1821,1.13784430035044,0,0
1822,1.1305801341944,0,0
1823,1.00430152042191,0.016202604020278,0.131998069804805
1824,1.23757726570563,0,0
1825,1.22721301021107,0,0
1826,1.21702090668058,0,0
1827,1.20779496937136,0,0
1828,1.19880621954499,0,0
1829,1.18995027495289,0,0
1830,1.18122421396059,0,0
1831,1.1726252000087,0,0
1832,1.16415047853861,0,0
1833,1.15588219875044,0,0
1834,1.14789023615034,0,0
1835,1.14001916209352,0,0
1836,1.13232746142975,0,0
1837,1.12473885686975,0,0
1838,1.11725128943149,0,0
1839,1.10993257440283,0,0
1840,1.10301933963534,0,0
1841,1.09619169020927,0,0
1842,0,1.04429371805114,0
1843,1.23602010223365,0,0
1844,1.22568296970201,0,0
1845,1.2155173069641,0,0
1846,1.20551888266655,0,0
1847,1.1956836035427,0,0
1848,1.18608005434619,0,0
1849,1.17727613908014,0,0
1850,1.16875073358116,0,0
1851,1.16034791611431,0,0
