DMU,u1,u2,u3
1430,0.000306027677649824,0.0183052145037423,7.07483368942312e-05
1431,0.000303877792803828,0.0181766179546768,7.02513204853351e-05
1432,0.000301757903683761,0.018049815616519,6.97612385724941e-05
1433,0.000303003672835739,0.0176628323989186,6.82301584866476e-05
1434,0.000300950284276461,0.0175431353086723,6.77677778642512e-05
1435,0.000298924539100071,0.0174250496194835,6.7311621959786e-05
1436,0.000296925882822607,0.0173085430091132,6.68615659149353e-05
1437,0.000294989126904794,0.0171994358443461,6.63125751990089e-05
1438,0.000292461899160507,0.0172495737701407,6.47669388679797e-05
1439,0.000290579902085046,0.0171385724825148,6.43501625634906e-05
1440,0.000288721971504847,0.0170289906508474,6.39387158873455e-05
1441,0.000286887648718547,0.016920801220664,6.35324972581645e-05
1442,0.000285076486608167,0.0168139778206848,6.31314076597603e-05
1443,0.00028328804927577,0.0167084947413948,6.27353505606674e-05
1444,0.000281521911693709,0.0166043269144149,6.23442318366964e-05
1445,0.000166826685005217,0.00926875453267579,0.00490240293868731
1446,0.000317401314326004,0.018433004541138,7.48514253318536e-05
1447,0.00031504317128483,0.0182960559545233,7.42953143146605e-05
1448,0.000312719809629942,0.0181611272885025,7.37474056464214e-05
1449,0.000310430465483639,0.018028174181063,7.32075191850506e-05
1450,0.000308174397174291,0.0178971535598042,7.267548002522759e-05
1451,0.000303392206863568,0.0181036122938134,7.03527895577259e-05
1452,0.000301074075659338,0.0180089120656805,6.9603149291743e-05
1453,0.000298992990285336,0.0178844307950182,6.91220381377579e-05
1454,0.000296940477186463,0.0177616585907681,6.8647532402479e-05
1455,0.000294915951949716,0.0176405604959438,6.81794969796694e-05
1456,0.000292918845992155,0.0175211025004429,6.77178004227302e-05
1457,0.000290948606028524,0.0174032515092022,6.72623148216239e-05
1458,0.000289004693560207,0.0172869753116297,6.68129156847306e-05
1459,0.000287086584384536,0.0171722425522536,6.63694818254063e-05
1460,0.000285193768123517,0.0170590227025321,6.59318952530354e-05
1461,0.000285950940359432,0.0168655536140935,6.332505918433e-05
1462,0.000284151548993696,0.0167594244595141,6.2926576267688e-05
1463,0.000282374661923737,0.0166546226214543,6.25330770236296e-05
1464,0.000280619859594299,0.0165511233543,6.21444685398503e-05
1465,0.000278886732814939,0.0164489025237598,6.17606601993741e-05
1466,0.000277174882441909,0.016347936588102,6.1381563610111e-05
1467,0.000275483919071703,0.01624820258008,6.10070925369886e-05
1468,0.000273813462745743,0.0161496780895151,6.06371628365532e-05
1469,0.000140208223416419,0.00724317639784482,0.00567942379266462
1470,0.000307636879342168,0.0178659373417444,7.25487194415131e-05
1471,0.000305421088456374,0.0177372558221143,7.20261787381414e-05
1472,0.000303236988304411,0.0176104147341846,7.15111115280729e-05
1473,0.000301083903841718,0.0174853748749057,7.10033586183703e-05
1474,0.000296482984664829,0.0176913344662751,6.87506289077194e-05
1475,0.000294006953694642,0.0176296255182319,6.80321605640635e-05
1476,0.000292020276659675,0.0175104978183187,6.75724505832846e-05
1477,0.000290060268344784,0.0173929692627185,6.71189116492225e-05
1478,0.000288126395337538,0.0172770078662647,6.66714203321424e-05
1479,0.000286218138356632,0.0171625824911395,6.62298564722028e-05
1480,0.000284334991787024,0.0170496628189993,6.57941030718861e-05
1481,0.000282476463233288,0.0169382193241923,6.53640461926464e-05
1482,0.000280553655139305,0.016839499197692,6.49191710366502e-05
1483,0.000278744071732481,0.0167308836877202,6.45004395300709e-05
1484,0.000273538136581406,0.0171749827265137,6.20282758595545e-05
1485,0.000271851886202376,0.0170691060049188,6.16458969891487e-05
1486,0.000270186298529671,0.0169645266586321,6.12682036520443e-05
1487,0.00026854099608596,0.0168612209865097,6.08951102504209e-05
1488,0.000266915610532864,0.0167591658612274,6.05265332588331e-05
1489,0.000265309782396056,0.0166583387120182,6.01623911618745e-05
1490,0.000263723160800205,0.0165587175080325,5.98026043940692e-05
1491,0.000262155403213391,0.016460280742288,5.94470952819167e-05
1492,0.000256842356650928,0.0168887296042834,5.82271618965281e-05
1493,0.000129321657686352,0.00681497687019149,0.00586007792556394
1494,0.000298455293820752,0.0173327189838731,7.03834645037895e-05
1495,0.000296369343702502,0.017211577935406,6.98915436059391e-05
1496,0.000291843210900998,0.0174144761177375,6.76747244519762e-05
1497,0.000289435532695421,0.0173555080550574,6.69743500479629e-05
1498,0.000287509953468832,0.0172400439810147,6.65287778821487e-05
1499,0.00028560982620001,0.0171261060902086,6.60890952085922e-05
1500,0.000283734649573049,0.0170136643220856,6.56551860245807e-05
1501,0.000281794741175523,0.0169139921402303,6.52063541660819e-05
1502,0.000279969164327054,0.016804416665764,6.47839218309642e-05
1503,0.000278167088833163,0.0166962517986248,6.43669276301551e-05
1504,0.000276388063783226,0.016589470474082,6.39552672244546e-05
1505,0.000274631649728556,0.0164840463153782,6.35488389269168e-05
1506,0.000269509466364648,0.0169220295469374,6.11147232899735e-05
1507,0.000267872371776832,0.0168192392317775,6.07434911247978e-05
1508,0.000266255045676433,0.0167176901454797,6.03767417173329e-05
1509,0.000264657132145313,0.0166173599405644,6.0014394358581e-05
1510,0.000263078283758448,0.0165182268028194,5.965637026547e-05
1511,0.000261518161332091,0.0164202694354891,5.93025925237404e-05
1512,0.000256229105364754,0.0168484051216446,5.8088135443147e-05
1513,0.000254749314098614,0.0167511010987002,5.77526610036884e-05
1514,0.000253286517062939,0.0166549145353796,5.74210392224194e-05
1515,0.00025184042318121,0.0165598262918774,5.70932041111593e-05
